Bundle_ID,Discount_Level,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,ROI
BNDL_HXL43L,32,50241.9,66,4.0,95.79633732004562
BNDL_HXL611,50,39993.12,112,2.0,85.99759158575276
BNDL_HXPR39,68,56419.63,40,3.0,95.17898291782487
BNDL_HXS1PD,26,14469.36,14,3.0,97.48433932115864
BNDL_HXWCK9,23,12839.1,149,1.0,73.30809791963611
BNDL_HXX6J3,19,4236.79,133,2.0,40.3557882264639
BNDL_HXZC8O,38,7476.7,145,3.0,26.304385624673987
BNDL_HY4J95,55,45307.83,81,2.0,90.16726247979653
BNDL_HY5IXC,12,34235.95,170,1.0,94.04135126964492
BNDL_HY6904,43,80029.21,22,4.0,98.81793160272355
BNDL_HY7UL2,58,10034.75,118,2.0,31.797005406213408
BNDL_HYA4MJ,42,40472.27,71,3.0,92.63199222578817
BNDL_HYGLU6,36,96170.83,60,1.0,97.75399671605204
BNDL_HYTX3Z,65,10669.08,66,3.0,59.790347433893075
BNDL_HYU1DE,60,39122.31,56,2.0,91.41155008484928
BNDL_HZ3097,49,33965.36,66,4.0,90.47853460113481
BNDL_HZ4GMV,15,72477.25,21,2.0,99.56538086089083
BNDL_HZ5H4V,61,22588.78,151,4.0,59.223118734168025
BNDL_HZ9FE3,26,71323.97,35,1.0,98.72413159278712
BNDL_HZA4KX,65,60123.95,106,1.0,88.54034041342925
BNDL_HZC2A9,35,73541.12,98,2.0,95.33594266717722
BNDL_HZFNL9,48,92575.59,167,1.0,91.34112998901762
BNDL_HZNHYU,19,48976.86,133,2.0,94.84042055778994
BNDL_I0CKT3,57,4477.69,22,4.0,71.99448822942186
BNDL_I0IV56,45,87247.68,144,4.0,92.5728684132346
BNDL_I0O4QJ,66,44377.31,77,2.0,88.54820177248239
BNDL_I0PMFR,36,30480.31,66,4.0,92.20480369130104
BNDL_I0QCDA,37,12891.64,116,2.0,66.70710631075643
BNDL_I0YQA4,63,3200.02,197,3.0,-287.84132599171255
BNDL_I10FBH,21,10809.78,155,1.0,69.888378856924
BNDL_I14A70,36,34402.38,22,2.0,97.69783369638961
BNDL_I14EYJ,21,69485.6,188,1.0,94.31824723395927
BNDL_I1G3U1,34,54473.15,172,3.0,89.26443578166491
BNDL_I1NKUV,24,67636.48,121,2.0,95.70645899964043
BNDL_I1R6R3,39,37931.93,76,1.0,92.18600266319167
BNDL_I1ULKY,61,48320.29,104,4.0,86.87093972325083
BNDL_I1YWSQ,44,8736.87,29,2.0,85.39522735258737
BNDL_I1ZGPY,31,26627.65,89,4.0,89.63858996193807
BNDL_I20W36,45,8557.84,67,1.0,64.76914735494003
BNDL_I22DK1,45,41538.06,13,1.0,98.59165305264618
BNDL_I24U37,25,48572.37,30,3.0,98.45591228099431
BNDL_I295N8,22,35114.73,79,3.0,95.05051014204011
BNDL_I2DXVY,35,20098.67,133,3.0,76.83926349355454
BNDL_I2PDAG,29,17403.33,19,1.0,96.83393925185582
BNDL_I2V95I,23,9206.12,167,3.0,58.27775436340175
BNDL_I39ZVI,59,16815.64,185,4.0,35.09018984707094
BNDL_I3BSNU,52,88795.8,133,1.0,92.21134332930161
BNDL_I3ISBY,58,84895.25,174,4.0,88.11240911593994
BNDL_I3S25Y,67,47036.27,77,3.0,89.03186838582225
BNDL_I3XUDP,20,68772.87,61,2.0,98.22604465976191
BNDL_I3YU03,35,66894.89,72,4.0,96.23289611508442
BNDL_I3ZA9L,53,31266.62,167,3.0,71.69185540362214
BNDL_I49M7K,37,22344.5,58,3.0,90.39584685269305
BNDL_I4KUTN,51,5504.59,11,4.0,89.8085052656056
BNDL_I4PNBR,61,83293.71,20,1.0,98.53530356613963
BNDL_I4UE69,14,55597.65,57,4.0,98.56468753625379
BNDL_I4UHMI,33,34853.3,24,2.0,97.72761833169312
BNDL_I4W9MX,63,72058.44,125,1.0,89.07137040435514
BNDL_I50LZQ,22,87003.62,158,1.0,96.00476393970735
BNDL_I57SG2,16,70785.13,183,2.0,95.86353800579303
BNDL_I58SOL,52,69772.4,163,2.0,87.85192998950875
BNDL_I5A71J,23,33643.23,124,4.0,91.52281157308617
BNDL_I5BIRS,53,73471.06,148,2.0,89.32368744918067
BNDL_I5DRN9,46,3313.26,177,2.0,-145.7398453486898
BNDL_I5MALJ,16,78496.95,40,1.0,99.18468169782393
BNDL_I5SXPV,59,61409.89,172,3.0,83.4749744707245
BNDL_I5WR4Q,37,67797.21,25,1.0,98.635637071201
BNDL_I5Z0F1,24,20037.13,17,3.0,97.96378024198076
BNDL_I605PH,60,32900.92,28,4.0,94.89375980975609
BNDL_I67FRI,25,9463.66,123,2.0,67.50728576470414
BNDL_I67U8C,32,63511.49,72,2.0,96.37230995525377
BNDL_I68OOW,35,91357.43,190,2.0,92.72089856293024
BNDL_I6G6YV,32,57089.54,133,3.0,92.54504415344738
BNDL_I6GOPH,49,90137.42,142,3.0,92.2806754397896
BNDL_I6HPV1,42,61006.7,161,2.0,88.91597152443912
BNDL_I6MP9P,13,15264.15,65,1.0,94.46415293350759
BNDL_I6PC4N,19,17768.85,76,2.0,91.87341893257019
BNDL_I6RD8E,50,31818.36,35,3.0,94.50003079982751
BNDL_I6UAIA,48,40879.2,164,1.0,80.74326307755533
BNDL_I74QDV,11,55106.15,165,1.0,96.7063567315082
BNDL_I782JV,33,44004.17,64,4.0,95.20045486598202
BNDL_I7A8I8,13,67081.81,72,2.0,98.60468881206396
BNDL_I7DLOS,45,22519.39,44,1.0,91.20757711465541
BNDL_I7DR61,31,62222.77,24,1.0,98.80429624074917
BNDL_I7FFMU,17,67994.24,52,2.0,98.69988987302453
BNDL_I7H6ZI,59,46564.12,95,2.0,87.9628349037843
BNDL_I7J1G1,40,61686.06,29,2.0,98.11951030751518
BNDL_I7JZGW,21,82313.65,59,2.0,98.49478184966893
BNDL_I7KLIM,33,61531.91,133,4.0,92.86711561529619
BNDL_I7PR8K,11,68565.64,21,4.0,99.66309655973458
BNDL_I7QMDX,62,63493.37,81,3.0,92.09051275747373
BNDL_I7ULK5,35,68839.13,148,2.0,92.47520995689516
BNDL_I7XR0M,35,63782.54,27,4.0,98.51840331225442
BNDL_I8H30O,34,24963.18,186,3.0,74.66668909970605
BNDL_I8HAHI,26,59224.9,50,2.0,97.80497729839983
BNDL_I8N2V1,22,42052.78,40,3.0,97.90739161596451
BNDL_I8P09T,21,11774.26,47,4.0,91.61730758451063
BNDL_I8QRY9,26,96391.0,91,3.0,97.54541399093276
BNDL_I8WYPX,57,70270.76,57,4.0,95.37645529947306
BNDL_I90QK1,48,30512.07,167,3.0,73.72842943792406
BNDL_I91XJ8,15,92015.9,194,2.0,96.8375030837062
BNDL_I9GL48,45,79560.24,175,4.0,90.10183981345456
BNDL_I9RQXK,11,10532.76,13,4.0,98.64233116486088
BNDL_I9SEUN,11,98083.61,26,3.0,99.70841203744439
BNDL_I9UWSJ,57,17837.65,87,4.0,72.19925270425196
BNDL_IA0DLB,17,48443.07,145,3.0,94.91155288052553
BNDL_IA2O0K,21,88882.16,169,2.0,96.00707273540607
BNDL_IA45X0,65,15590.94,22,4.0,90.82800652173634
BNDL_IA4UP7,25,56927.34,34,2.0,98.50686858019363
BNDL_IA66UZ,15,36379.0,120,3.0,95.05209049176723
BNDL_IA6MSP,38,92800.17,195,1.0,92.0151008344058
BNDL_IAK8J1,53,8326.02,93,3.0,40.80004612047533
BNDL_IAXIMZ,57,15399.47,159,3.0,41.14732520015299
BNDL_IAXZTV,48,85767.1,89,3.0,95.01906908359966
BNDL_IBBO3M,35,35973.25,162,2.0,84.23828817246148
BNDL_IBK90M,39,78562.8,169,4.0,91.61053322946738
BNDL_IBKMQJ,55,22178.95,133,2.0,67.01827633860033
BNDL_IBLKKQ,19,76325.51,23,4.0,99.4274522371354
BNDL_IBO6SG,51,8132.15,176,3.0,-10.376714644958597
BNDL_IBQI2Z,19,67777.28,48,4.0,98.65441634718891
BNDL_IC4YN1,27,12225.99,27,2.0,94.03729268550032
BNDL_IC58VP,54,64842.69,75,1.0,93.75411476605922
BNDL_IC8N5E,66,5608.17,194,3.0,-128.3097694970017
BNDL_ICAC7W,14,74872.6,41,4.0,99.23336440834164
BNDL_ICC38W,57,58032.18,143,4.0,85.95434464119734
BNDL_ICCEEJ,49,37556.92,132,1.0,82.77814048649357
BNDL_ICD0GI,41,61056.28,61,3.0,95.90377926725965
BNDL_ICDTWI,55,78777.94,4,4.0,99.72073400243774
BNDL_ICED7Q,54,95577.81,45,4.0,97.45756886457222
BNDL_ICEVJW,11,20791.24,154,3.0,91.85233781150139
BNDL_ICHNCY,20,82350.54,195,3.0,95.26414763036162
BNDL_ICM1GJ,61,7022.43,93,1.0,19.21599788107536
BNDL_ICWWMP,27,23106.04,196,1.0,77.09689760772508
BNDL_ICZ77I,54,47377.15,121,3.0,86.2085414593322
BNDL_ID5OYC,69,70573.63,108,2.0,89.44081521667513
BNDL_ID80M6,25,30000.34,50,3.0,95.83338055502037
BNDL_ID962U,57,69980.72,109,4.0,91.12184041547444
BNDL_IDCKDN,21,61407.64,63,3.0,97.84554495173565
BNDL_IDH95D,58,28657.1,188,2.0,61.95009264719737
BNDL_IDLFVU,62,2863.3,148,3.0,-220.4693884678518
BNDL_IDR9OW,37,6336.01,102,2.0,40.43570006991782
BNDL_IDWRRR,21,59444.37,132,2.0,95.33681659003199
BNDL_IDZU80,50,7948.32,44,2.0,72.32119491917788
BNDL_IE1ZVE,45,38285.85,116,3.0,86.36571997226129
BNDL_IEIDYL,25,67275.49,175,1.0,93.4968886885848
BNDL_IEIJHA,36,34871.5,6,3.0,99.38058299757682
BNDL_IETRKV,19,1186.26,67,3.0,-7.312056378871413
BNDL_IEV408,60,44241.95,189,3.0,74.36821839905339
BNDL_IEX4JC,68,24378.59,192,4.0,46.44481079504598
BNDL_IEYUDX,36,29336.53,59,3.0,92.75987991763171
BNDL_IF0GVA,54,28595.35,71,4.0,86.59222565906694
BNDL_IF0GZQ,30,19928.5,11,3.0,98.34408008630855
BNDL_IF235D,45,74006.62,93,3.0,94.34510047884905
BNDL_IF3TE1,15,77487.29,91,1.0,98.23842077842701
BNDL_IF4CYT,42,33208.73,136,1.0,82.7997035719222
BNDL_IF7KIM,59,15228.01,49,1.0,81.01524756025246
BNDL_IFF9YS,19,15665.7,79,4.0,90.41855774079677
BNDL_IFHP1E,15,47510.55,158,1.0,95.01163425807532
BNDL_IFJ2TF,57,98773.27,192,3.0,88.92007928865775
BNDL_IFPE7V,23,91594.01,192,1.0,95.17872402354696
BNDL_IFVSIH,52,28205.46,75,3.0,86.17288992982209
BNDL_IFYIUN,54,45590.47,12,1.0,98.57865031880566
BNDL_IG0W06,29,12008.8,188,1.0,54.59996002931183
BNDL_IG313L,17,19551.43,116,3.0,89.91378124259964
BNDL_IGHAUT,55,49292.89,62,3.0,93.08216661672708
BNDL_IGQUYY,30,2589.35,125,3.0,-44.82399057678568
BNDL_IGRFF7,63,85004.7,110,4.0,91.84750960829224
BNDL_IGZWLX,12,23071.6,12,3.0,99.3758560307911
BNDL_IH44ZK,57,84128.63,54,2.0,96.34131686204803
BNDL_IH4K75,49,99115.45,7,1.0,99.65393891668755
BNDL_IH9EAT,21,66798.66,51,4.0,98.39667442430732
BNDL_IHG7NQ,22,15746.78,130,4.0,81.83755663062544
BNDL_IHMC7C,51,52861.81,174,3.0,83.21283361277261
BNDL_IHQ87K,20,96087.05,165,4.0,96.56561420087306
BNDL_II7HFS,27,21931.47,84,4.0,89.65869592872707
BNDL_II8RZL,48,43138.29,129,4.0,85.64616260867086
BNDL_IIALDM,47,66361.69,61,4.0,95.67973630569084
BNDL_IIE0NY,20,26795.34,178,4.0,86.71410775157173
BNDL_III4WN,59,38146.38,111,4.0,82.83192271455377
BNDL_IIOYQH,25,18912.33,173,2.0,77.13132120685289
BNDL_IIUBX3,25,64753.1,59,1.0,97.72211677896502
BNDL_IIYM68,10,60129.04,156,1.0,97.40557973318717
BNDL_IJ440J,54,20264.44,47,3.0,87.47559764789948
BNDL_IJ558O,18,52544.46,108,4.0,96.30027599484322
BNDL_IJ8295,11,30564.7,108,3.0,96.11316322424234
BNDL_IJG657,49,37123.55,51,4.0,93.26842395191193
BNDL_IJIJK3,16,31828.55,120,4.0,93.96767996028723
BNDL_IJKB1W,32,3602.59,124,1.0,-10.142980466830803
BNDL_IJLDB4,48,65132.36,176,2.0,87.02948887465463
BNDL_IJSHTJ,21,42682.28,177,4.0,91.29146802841835
BNDL_IJTW2V,54,13418.48,28,3.0,88.73195771801277
BNDL_IK8LP5,18,27347.71,29,1.0,98.09124785950999
BNDL_IKE6GA,56,30774.88,91,1.0,83.44104022501469
BNDL_IKJQTV,43,49992.29,97,4.0,91.65671346521633
BNDL_IKKSFF,36,16394.2,189,1.0,58.497517414695444
BNDL_IKL8MG,37,34327.99,93,3.0,89.97610987418722
BNDL_IKV9F7,44,64869.37,93,2.0,93.69193812118107
BNDL_IL43VN,47,8730.32,147,2.0,20.862007349100605
BNDL_IL5HTF,33,74253.4,69,2.0,96.93347375339042
BNDL_ILHM2Y,57,41737.16,55,1.0,92.48870790441899
BNDL_ILJ4Z3,55,10666.41,166,2.0,14.404190350830316
BNDL_ILPYP1,29,39048.3,170,3.0,87.37461041837929
BNDL_ILQ9XS,55,42366.99,39,3.0,94.93709607408975
BNDL_IM2TG5,54,82649.29,137,1.0,91.04892492119411
BNDL_IM6CP7,65,38147.37,99,3.0,83.13120930748306
BNDL_IM8JH6,15,35441.56,14,1.0,99.40747529171966
BNDL_IMAM9C,29,73340.03,170,2.0,93.27788657844836
BNDL_IMDQ9V,25,31101.46,3,4.0,99.75885376442135
BNDL_IMG1F6,47,77175.68,77,1.0,95.31069891447669
BNDL_IMKWRQ,10,65042.93,131,1.0,97.9859455900895
BNDL_IMPDRP,57,2726.16,194,3.0,-305.6254952020425
BNDL_IMWRKN,22,66118.89,180,2.0,94.010788747361
BNDL_IMYM8K,13,42210.13,63,4.0,98.05970746832573
BNDL_IN79Y3,31,70178.35,14,3.0,99.38157565687995
BNDL_INBK4P,32,21567.2,73,4.0,89.16873771282317
BNDL_INIYS4,28,45249.52,103,1.0,93.62645172810673
BNDL_INU0U4,35,31350.29,140,2.0,84.3701605312104
BNDL_INW2U3,36,57426.9,159,4.0,90.03254572334568
BNDL_INYIYN,28,34946.48,97,3.0,92.2281156786034
BNDL_IO4RDF,27,58986.59,166,1.0,92.40166281861691
BNDL_IOCUEK,67,6251.96,30,4.0,67.85008221421762
BNDL_IOSELD,47,43777.55,170,2.0,81.7486360017863
BNDL_IOT9OJ,58,34665.61,24,3.0,95.98449298887284
BNDL_IOX208,19,35940.01,162,1.0,91.43572859328643
BNDL_IOXT8J,12,56254.96,87,2.0,98.14416364352583
BNDL_IP4Y0L,54,60964.86,134,1.0,88.1308675194202
BNDL_IP5J0Z,35,72853.65,96,2.0,95.38801419009205
BNDL_IP5UUC,33,11416.06,179,3.0,48.25710446511318
BNDL_IPAZGO,66,22448.1,157,3.0,53.84019137477114
BNDL_IPFG8Y,37,95412.9,112,3.0,95.65677177823963
BNDL_IPHOTC,57,72949.64,177,2.0,86.16991118804698
BNDL_IPQC1H,41,19744.79,161,3.0,66.56839601737977
BNDL_IPX5G1,57,28393.5,191,4.0,61.65671720640288
BNDL_IPXCXI,35,20180.5,34,3.0,94.10321845345754
BNDL_IPXDT6,48,7762.69,54,2.0,66.60951293945784
BNDL_IPZAUZ,20,32900.01,44,4.0,97.3252287765262
BNDL_IQ05JW,22,21427.93,18,3.0,98.15194468154414
BNDL_IQ3ZXX,46,4249.75,141,2.0,-52.62074239661156
BNDL_IQBEN1,19,64971.91,145,2.0,95.75970600217848
BNDL_IQEW4K,27,61196.09,146,1.0,93.55841198351071
BNDL_IQNDTG,17,47917.77,94,3.0,96.66512026749157
BNDL_IQPDDT,12,91496.88,100,1.0,98.68847986947752
BNDL_IQW2TA,54,78632.17,22,4.0,98.48916798302781
BNDL_IR8M32,57,70977.35,71,1.0,94.29818103944427
BNDL_IRC10Q,49,42109.98,100,2.0,88.36380354490788
BNDL_IRCZTV,35,91596.95,91,3.0,96.52280998439359
BNDL_IRKA7Z,50,12110.93,91,1.0,62.430630843378665
BNDL_IRQRGB,19,15870.31,112,3.0,86.59131422133531
BNDL_IRY1KY,67,43157.85,103,1.0,84.00986147363689
BNDL_IRYI5R,22,50245.12,185,4.0,91.89971085749224
BNDL_IRZ80S,42,27700.32,52,3.0,92.1156145488572
BNDL_IRZL3X,60,99541.22,74,3.0,95.53953628456632
BNDL_IS35UT,27,8694.23,28,2.0,91.30457786370961
BNDL_IS41J4,47,27391.15,168,1.0,71.17317089643917
BNDL_IS57UU,53,96940.9,179,2.0,90.21362500244994
BNDL_ISCFHV,15,49744.74,150,1.0,95.47690871436859
BNDL_ISGQSO,14,54878.75,78,4.0,98.01015875908251
BNDL_ISIWFV,38,62598.02,170,2.0,89.68018477261741
BNDL_ISNZLH,37,37618.24,181,3.0,82.19746591015422
BNDL_IT53EV,50,75635.29,179,1.0,88.16689934024183
BNDL_ITCNAZ,45,94320.64,104,1.0,95.0382016067745
BNDL_ITHRAC,25,22409.39,167,3.0,81.36941701670595
BNDL_ITJN4A,65,57445.71,148,4.0,83.25375384863378
BNDL_ITUWI6,52,73437.22,9,1.0,99.36272097445953
BNDL_IU2NIJ,51,79149.86,79,2.0,94.90965618890546
BNDL_IU9QT7,25,1271.39,170,1.0,-234.27980399405374
BNDL_IUBMME,39,75810.63,40,3.0,97.94224108149477
BNDL_IUD2ZR,49,54630.19,14,3.0,98.74428406710648
BNDL_IUDB14,37,5247.49,18,2.0,87.30821783366905
BNDL_IUJ7XI,22,67714.09,77,4.0,97.49830500564948
BNDL_IUJQY5,24,64792.66,37,3.0,98.62947438799395
BNDL_IUJSMM,35,63954.14,149,3.0,91.8457194483422
BNDL_IUX602,39,56874.05,108,4.0,92.59416201237647
BNDL_IV0IRO,25,41818.93,86,4.0,94.85878763516905
BNDL_IV96ZU,25,19181.18,96,2.0,87.48773537394466
BNDL_IVHECQ,18,44804.59,126,2.0,94.93801862710941
BNDL_IVTHHX,27,66774.73,102,2.0,95.87568530790016
BNDL_IW3O9V,35,80282.77,79,1.0,96.55592351883224
BNDL_IW9E58,60,7478.58,174,1.0,-39.59869386969184
BNDL_IWCDQ5,29,56470.24,81,4.0,95.84028684843557
BNDL_IWEMWZ,54,84780.18,2,4.0,99.87261173543156
BNDL_IWF2TQ,13,87056.99,26,4.0,99.61174857986705
BNDL_IWHB99,41,46099.53,121,1.0,89.23850199774272
BNDL_IWSMGK,59,90204.61,7,1.0,99.54215200309608
BNDL_IWTJVD,21,53909.77,130,1.0,94.93598284689398
BNDL_IWWGY0,42,41524.89,179,3.0,81.89519586927261
BNDL_IX2P52,43,46712.13,121,4.0,88.86156550771716
BNDL_IXD5DL,18,90596.13,151,2.0,96.99987184883064
BNDL_IXDIPJ,18,9290.01,107,4.0,79.26805245634827
BNDL_IXDSCG,21,73112.34,136,1.0,96.09368268065282
BNDL_IXJO0G,37,92025.96,28,1.0,98.87423070620508
BNDL_IXNKLW,47,53156.48,25,2.0,97.78954513165658
BNDL_IXW3H2,59,59434.65,175,2.0,82.62797879688027
BNDL_IY1O24,44,18867.02,179,4.0,58.255198754228275
BNDL_IY1WG1,49,57709.38,94,3.0,92.01862851411677
BNDL_IY3QFX,41,84871.71,85,4.0,95.89380254032822
BNDL_IY58BH,45,66733.05,86,1.0,94.20077457871324
BNDL_IY82UZ,53,79093.57,110,3.0,92.6289836202867
BNDL_IYAC18,25,30076.59,151,4.0,87.44871010975646
BNDL_IYD3B0,12,41469.28,31,4.0,99.10295042498929
BNDL_IYD9J2,54,76079.72,28,4.0,98.01261098226965
BNDL_IYFLMW,11,10387.79,3,1.0,99.68231933837708
BNDL_IYGKKT,56,66866.52,20,4.0,98.32502125129288
BNDL_IYIFT7,25,86173.77,118,1.0,96.57668452941076
BNDL_IYIWH2,11,59270.35,163,2.0,96.97487867036385
BNDL_IYIX4X,33,93118.96,141,1.0,95.0031658429175
BNDL_IYMW5Z,69,56069.33,4,3.0,99.50775227740371
BNDL_IYPYJR,54,51536.22,83,2.0,91.30320384382091
BNDL_IZ14CR,64,4953.4,103,4.0,-33.080308474986886
BNDL_IZ6YR0,69,41434.71,95,1.0,84.17993030480966
BNDL_IZDJ75,15,1765.75,39,1.0,66.86960215206003
BNDL_IZDO1G,16,91753.87,19,3.0,99.66867882520923
BNDL_IZLP8Q,13,12843.8,115,1.0,88.3601426369143
BNDL_IZM2FS,43,74463.98,78,2.0,95.4958088461025
BNDL_IZO60K,55,16296.84,92,2.0,68.95103590634749
BNDL_IZQPQP,68,60654.83,86,1.0,90.35855841983236
BNDL_J04B4H,31,33880.52,47,1.0,95.69959374885627
BNDL_J05RIR,12,74355.96,166,2.0,97.32099484694973
BNDL_J08SJI,36,38280.19,180,4.0,83.07218433346334
BNDL_J0C29E,45,65079.81,181,3.0,87.48459775773777
BNDL_J0CTWJ,46,35633.15,139,2.0,82.05603490008602
BNDL_J0CZD5,12,11409.42,61,3.0,93.58424880493487
BNDL_J0D0MV,18,40798.2,32,1.0,98.58817300763269
BNDL_J0DZH5,21,13992.45,35,1.0,94.74716722232347
BNDL_J0EN88,12,61768.88,160,4.0,96.8916386374498
BNDL_J0HIEZ,30,1475.3,136,2.0,-176.5539212363587
BNDL_J0PEIJ,16,22800.89,53,2.0,96.28084693185222
BNDL_J0Y2GU,69,31397.36,28,3.0,93.84661640341736
BNDL_J13L1Q,53,86802.3,190,3.0,88.39892491327996
BNDL_J15TQP,39,61574.61,56,1.0,96.45308350308675
BNDL_J1IFZP,42,76175.76,92,2.0,94.92752025053639
BNDL_J1TE03,12,44228.02,34,1.0,99.0775078784897
BNDL_J1TZDU,55,61268.03,121,1.0,89.13789132766306
BNDL_J1WJ4D,15,52949.54,167,2.0,95.26908071344907
BNDL_J1Y9KM,37,75196.87,153,4.0,92.47176112516385
BNDL_J23OWT,58,43040.34,24,3.0,96.76582480528731
BNDL_J24OBM,64,29963.88,29,3.0,93.80587560756484
BNDL_J25ZG4,68,31992.11,116,2.0,75.34392073545634
BNDL_J283Y3,59,40906.43,19,2.0,97.25959952995164
BNDL_J28H4Q,52,12727.77,12,1.0,95.09733441129121
BNDL_J2AYJG,49,2828.61,81,3.0,-40.316268414521616
BNDL_J2CHEM,27,16625.31,140,4.0,77.26358185200756
BNDL_J2EARS,44,75521.86,18,2.0,98.95129701519534
BNDL_J2F4CX,34,99753.11,161,4.0,94.51245179222984
BNDL_J2IQVW,21,85123.24,156,4.0,96.15146227986622
BNDL_J2L1Z8,63,8356.41,72,3.0,45.71831683701494
BNDL_J2SLZH,63,45063.04,143,3.0,80.00800656147476
BNDL_J2YANB,28,84881.97,184,2.0,93.93039534779884
BNDL_J30EO9,20,31350.53,70,3.0,95.53436576670315
BNDL_J31553,21,18634.74,19,3.0,97.85883784801935
BNDL_J34IM3,48,27068.93,45,4.0,92.02037169551956
BNDL_J397D9,34,42252.55,93,3.0,92.51642800257027
BNDL_J3KDK5,49,22490.57,48,1.0,89.54228372157753
BNDL_J3LCQG,53,46732.22,173,3.0,80.37970376755052
BNDL_J3MVGC,28,39898.46,123,2.0,91.36808789111159
BNDL_J3QX4E,32,33376.95,35,4.0,96.64439081461907
BNDL_J3US8A,50,75920.16,67,3.0,95.58746978404682
BNDL_J3VA31,41,9223.1,186,1.0,17.316303628931706
BNDL_J3VCAJ,17,62297.33,83,3.0,97.735055418908
BNDL_J3W1XF,43,17911.07,57,3.0,86.31572541450623
BNDL_J40N44,25,79024.73,7,3.0,99.7785503348129
BNDL_J4LB1L,59,27369.51,82,3.0,82.3233956325853
BNDL_J4LJT7,68,99658.36,112,1.0,92.35789150052238
BNDL_J4NDEX,55,28002.09,179,4.0,64.84191001457391
BNDL_J4NKLW,17,49567.39,60,1.0,97.94219546359008
BNDL_J4Q0JJ,42,54414.39,110,2.0,91.50959883957167
BNDL_J4XYAL,38,4096.91,168,3.0,-55.82475573053839
BNDL_J51DF2,24,84300.54,135,1.0,96.15660824948452
BNDL_J51ITT,32,74629.36,185,4.0,92.06746513704526
BNDL_J57JDO,35,22542.14,62,3.0,90.3735847616952
BNDL_J59CSM,51,68714.53,22,1.0,98.36715757205936
BNDL_J5DPRH,67,23785.98,65,4.0,81.69089522483412
BNDL_J5G6BZ,68,77994.96,90,2.0,92.15333913883667
BNDL_J5GJ3X,19,27687.91,21,1.0,98.55893781798626
BNDL_J5KDH8,43,47341.14,17,1.0,98.45588847247869
BNDL_J5OAIE,26,72465.61,146,3.0,94.76165314830027
BNDL_J5SVZ5,60,86307.65,25,4.0,98.26203123361601
BNDL_J5TLHX,14,57695.7,149,4.0,96.38447925928621
BNDL_J5UNQR,48,97487.12,16,4.0,99.21220362238621
BNDL_J62UYX,58,38459.99,142,3.0,78.58553785375399
BNDL_J6P5EA,65,56755.99,85,4.0,90.26534467991837
BNDL_J6R1VQ,43,73060.17,7,2.0,99.58801081355271
BNDL_J6U61V,19,48515.46,39,3.0,98.47265181037137
BNDL_J755PA,30,36338.85,167,2.0,86.21310250599565
BNDL_J7MPMG,17,88504.74,189,1.0,96.36968596258234
BNDL_J7QFH1,40,81912.95,190,4.0,90.721857777067
BNDL_J7RVXK,42,72763.81,50,2.0,97.11394991548683
BNDL_J7SGZN,66,14050.04,122,3.0,42.69055461763811
BNDL_J7V6TL,65,3157.58,61,2.0,-25.570848561239938
BNDL_J7VIMM,20,82442.4,6,4.0,99.85444382987396
BNDL_J83D87,53,60416.9,19,2.0,98.33324781642223
BNDL_J875NM,69,4886.48,197,1.0,-178.17570111818733
BNDL_J8D3OD,46,10061.01,185,3.0,15.416046699088861
BNDL_J8EQFU,57,36313.62,76,4.0,88.07059169534736
BNDL_J8EZID,67,33425.5,122,3.0,75.54561637073492
BNDL_J8FOJ0,38,40811.92,159,2.0,85.19550170636421
BNDL_J8MCQG,38,33336.08,85,2.0,90.31079839021264
BNDL_J8ROIM,56,90884.06,120,2.0,92.6059641261625
BNDL_J8YT1Y,20,2514.79,77,4.0,38.76228233769022
BNDL_J90XE3,31,53769.22,183,3.0,89.449354110028
BNDL_J91OQ0,35,9185.75,15,3.0,94.28462564297962
BNDL_J91W4W,49,97409.43,64,2.0,96.7805991678629
BNDL_J9AJKQ,67,29496.89,132,4.0,70.01717808216391
BNDL_J9D74C,21,83680.84,172,4.0,95.68359973441949
BNDL_J9KWZS,58,52742.02,188,4.0,79.32578236480134
BNDL_J9L3AX,63,59569.2,153,3.0,83.81881912129087
BNDL_J9WGLM,68,74057.35,124,3.0,88.61422937763773
BNDL_J9ZY9S,31,31529.11,114,3.0,88.79131063325289
BNDL_JA0N7Z,23,99737.27,125,4.0,97.11742661494544
BNDL_JA9J0B,29,24186.85,82,2.0,90.16821123875164
BNDL_JABKTJ,44,34898.55,41,2.0,94.83073078967465
BNDL_JAQ7R5,36,31155.43,54,1.0,93.76031722239108
BNDL_JAQP5J,36,44049.6,176,1.0,85.61621444916639
BNDL_JAW40I,25,47895.39,125,2.0,93.47536370410597
BNDL_JAZH9Y,41,58029.28,64,3.0,95.47814482619809
BNDL_JB4KXQ,56,52489.23,90,3.0,90.39803022448605
BNDL_JB592R,37,92722.23,158,4.0,93.69514732335493
BNDL_JBDAXA,17,32751.96,16,3.0,99.16951535114235
BNDL_JBKP0B,23,23063.97,129,3.0,87.13577931292835
BNDL_JBL13B,44,59577.37,172,3.0,87.29719019151064
BNDL_JBL4NW,16,58453.09,182,4.0,95.01822743673603
BNDL_JBUG8Q,23,76451.25,41,1.0,98.76653422932915
BNDL_JBZVNA,19,32394.21,80,1.0,95.30780346240887
BNDL_JC21JY,66,42338.67,170,1.0,73.49940373658407
