Customer_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Subscription_Tier,Subscription_Length,CLTV
CUST_IPUZZ3,61412.23,50,4.0,Standard,15.0,982595.68
CUST_IQ22IC,41610.1,77,1.0,Standard,27.0,1165082.8
CUST_IQ33CP,26545.24,83,1.0,Basic,4.0,132726.2
CUST_IQ5WAO,93680.96,198,1.0,Premium,12.0,1217852.48
CUST_IQ7PN7,23249.94,42,3.0,Basic,32.0,767248.0199999999
CUST_IQ9KLY,92150.4,174,3.0,Standard,19.0,1843008.0
CUST_IQBZAE,85131.21,94,3.0,Standard,3.0,340524.84
CUST_IQGCM5,68378.99,79,3.0,Standard,28.0,1982990.7100000002
CUST_IQGK1T,37679.24,2,3.0,Basic,35.0,1356452.64
CUST_IQJU6B,34679.25,171,2.0,Premium,30.0,1075056.75
CUST_IQL15G,41035.9,140,4.0,Standard,33.0,1395220.6
CUST_IQM1JA,43146.64,106,1.0,Premium,18.0,819786.16
CUST_IQSGTV,33880.52,47,1.0,Premium,23.0,813132.48
CUST_IQTV0C,58831.66,199,2.0,Premium,18.0,1117801.54
CUST_IR2433,62443.25,177,2.0,Premium,3.0,249773.0
CUST_IR76C2,22643.85,63,4.0,Basic,15.0,362301.6
CUST_IRENRG,22047.15,116,4.0,Premium,17.0,396848.7
CUST_IRIQE5,57682.79,146,2.0,Basic,33.0,1961214.86
CUST_IRJYZG,73786.71,151,4.0,Basic,14.0,1106800.6500000001
CUST_IRMOEZ,13846.15,164,3.0,Standard,29.0,415384.5
CUST_IRNX33,70576.83,32,3.0,Basic,1.0,141153.66
CUST_IRQC11,7669.73,37,2.0,Standard,18.0,145724.87
CUST_IRS51G,31617.85,189,1.0,Premium,8.0,284560.64999999997
CUST_IRUUPR,44987.39,198,3.0,Standard,21.0,989722.58
CUST_IRV5Z6,85184.78,92,4.0,Premium,7.0,681478.24
CUST_IRZZ63,63013.49,139,4.0,Standard,4.0,315067.45
CUST_IS4T3R,5607.09,116,2.0,Standard,30.0,173819.79
CUST_ISAG7Z,31193.0,159,2.0,Basic,28.0,904597.0
CUST_ISLK71,88079.82,154,4.0,Standard,16.0,1497356.9400000002
CUST_ISNOF4,45140.81,33,3.0,Premium,18.0,857675.3899999999
CUST_ISSX2B,27199.08,99,4.0,Basic,19.0,543981.6000000001
CUST_ISUA69,81589.4,53,3.0,Standard,11.0,979072.7999999999
CUST_ISWRHF,25709.02,165,3.0,Standard,26.0,694143.54
CUST_ISYIRP,4570.07,4,3.0,Premium,20.0,95971.47
CUST_IT11LD,96067.89,97,2.0,Standard,31.0,3074172.48
CUST_IT1YVA,13815.75,166,4.0,Standard,1.0,27631.5
CUST_IT5B6M,48885.78,36,2.0,Standard,17.0,879944.04
CUST_IT8S2Y,48560.26,156,4.0,Premium,9.0,485602.60000000003
CUST_IT9C7S,92580.93,30,4.0,Standard,29.0,2777427.9
CUST_ITHHDQ,84312.01,123,3.0,Premium,35.0,3035232.36
CUST_ITN8B6,61732.53,57,2.0,Basic,16.0,1049453.01
CUST_ITYRKL,97674.48,181,4.0,Standard,12.0,1269768.24
CUST_IUAL4W,59154.94,105,2.0,Basic,11.0,709859.28
CUST_IUFGY5,63811.8,124,3.0,Premium,6.0,446682.60000000003
CUST_IUFL2N,76179.43,108,3.0,Standard,35.0,2742459.4799999995
CUST_IULZKA,58032.18,143,4.0,Standard,10.0,638353.98
CUST_IUO1GT,76325.51,23,4.0,Standard,5.0,457953.05999999994
CUST_IUW2X0,58034.78,190,4.0,Premium,15.0,928556.48
CUST_IUYNDF,25618.71,128,3.0,Standard,17.0,461136.77999999997
CUST_IVDKMT,20830.05,70,2.0,Basic,24.0,520751.25
CUST_IVPYXY,17206.06,90,4.0,Standard,16.0,292503.02
CUST_IVQ0O5,23721.07,150,2.0,Standard,16.0,403258.19
CUST_IW0F5F,41030.24,176,3.0,Standard,18.0,779574.5599999999
CUST_IW0Q1O,12194.99,145,4.0,Basic,22.0,280484.77
CUST_IW1Y1V,69293.39,151,3.0,Standard,27.0,1940214.92
CUST_IW32JI,22054.23,58,2.0,Basic,5.0,132325.38
CUST_IW4TF4,41286.17,9,4.0,Basic,4.0,206430.84999999998
CUST_IW5HO7,68036.53,78,1.0,Premium,13.0,952511.4199999999
CUST_IW9DV5,28283.26,167,4.0,Basic,3.0,113133.04
CUST_IWOMM9,9463.66,123,2.0,Premium,14.0,141954.9
CUST_IWPAY7,22577.76,36,2.0,Basic,18.0,428977.43999999994
CUST_IWPG9F,23510.81,121,1.0,Premium,28.0,681813.49
CUST_IX7N7N,94219.58,124,4.0,Standard,16.0,1601732.86
CUST_IXOV50,61680.08,28,3.0,Standard,27.0,1727042.24
CUST_IXRDPO,31936.08,81,4.0,Premium,20.0,670657.68
CUST_IXRXFJ,37537.21,131,1.0,Standard,13.0,525520.94
CUST_IXRYFL,21060.67,171,3.0,Premium,29.0,631820.1
CUST_IXTEXK,49458.03,70,1.0,Standard,32.0,1632114.99
CUST_IXUMOH,41474.69,2,3.0,Basic,7.0,331797.52
CUST_IXZ5HW,25269.31,158,1.0,Premium,24.0,631732.75
CUST_IY09C6,9008.58,16,4.0,Basic,35.0,324308.88
CUST_IY6ZL2,75351.96,137,1.0,Basic,18.0,1431687.2400000002
CUST_IYMEWZ,52743.89,168,4.0,Premium,13.0,738414.46
CUST_IYORUS,83048.1,23,4.0,Standard,7.0,664384.8
CUST_IZ4XXF,93006.52,104,4.0,Standard,31.0,2976208.64
CUST_IZB9RQ,25472.15,130,2.0,Standard,35.0,916997.4
CUST_IZCZ45,49080.94,35,3.0,Premium,10.0,539890.3400000001
CUST_IZD1E2,70509.79,136,4.0,Standard,5.0,423058.74
CUST_IZLCMA,39869.32,27,3.0,Premium,15.0,637909.12
CUST_IZPV1M,91937.3,85,3.0,Premium,25.0,2390369.8000000003
CUST_IZZK41,32496.64,9,1.0,Premium,21.0,714926.08
CUST_J07XQ0,49987.6,138,4.0,Basic,17.0,899776.7999999999
CUST_J08O72,21161.67,110,2.0,Standard,22.0,486718.41
CUST_J0JUGP,46762.52,35,3.0,Standard,15.0,748200.32
CUST_J0TUOF,73889.86,75,3.0,Standard,8.0,665008.74
CUST_J0Z18S,40472.27,71,3.0,Basic,28.0,1173695.8299999998
CUST_J132T1,61750.83,113,4.0,Basic,11.0,741009.96
CUST_J15AMR,83303.97,62,3.0,Basic,21.0,1832687.34
CUST_J1HSTD,76153.77,112,2.0,Standard,35.0,2741535.72
CUST_J1LM4Z,22519.39,44,1.0,Standard,17.0,405349.02
CUST_J1T1LD,62210.73,196,3.0,Standard,8.0,559896.5700000001
CUST_J1VBMH,38668.05,68,3.0,Basic,31.0,1237377.6
CUST_J1ZNYC,9039.53,1,3.0,Standard,34.0,316383.55000000005
CUST_J28T81,46895.67,75,1.0,Premium,11.0,562748.04
CUST_J2D25M,13202.39,76,3.0,Premium,29.0,396071.69999999995
CUST_J2DXEJ,38384.59,122,3.0,Premium,7.0,307076.72
CUST_J2LB8I,3330.42,43,2.0,Standard,19.0,66608.4
CUST_J2LJIG,19835.86,54,1.0,Premium,13.0,277702.04000000004
CUST_J30NSX,27813.98,171,1.0,Standard,8.0,250325.82
CUST_J3DJVX,42238.73,109,3.0,Basic,29.0,1267161.9000000001
CUST_J3DY7B,29476.76,76,4.0,Premium,24.0,736919.0
CUST_J3GDO5,28622.1,199,2.0,Premium,12.0,372087.3
CUST_J3PWB8,63358.97,187,3.0,Standard,3.0,253435.88
CUST_J3RIVD,3103.19,131,4.0,Basic,35.0,111714.84
CUST_J3W630,53684.67,113,4.0,Standard,25.0,1395801.42
CUST_J3ZXKA,9457.64,129,4.0,Standard,3.0,37830.56
CUST_J43MK5,32550.85,2,1.0,Standard,13.0,455711.89999999997
CUST_J48W8R,23255.86,179,4.0,Basic,14.0,348837.9
CUST_J4D99E,67872.17,157,2.0,Basic,32.0,2239781.61
CUST_J4MA4Y,54385.2,31,3.0,Standard,29.0,1631556.0
CUST_J4P40M,19721.13,21,1.0,Premium,2.0,59163.39
CUST_J4RQ07,83562.07,176,3.0,Standard,14.0,1253431.05
CUST_J4SKHJ,51051.37,137,3.0,Basic,16.0,867873.29
CUST_J4SXSS,77313.21,96,4.0,Basic,1.0,154626.42
CUST_J4W6MH,86010.01,158,3.0,Basic,35.0,3096360.36
CUST_J4W94D,90360.38,18,2.0,Standard,28.0,2620451.02
CUST_J4X4N8,30262.21,85,3.0,Basic,23.0,726293.04
CUST_J56TGO,58453.09,182,4.0,Standard,12.0,759890.1699999999
CUST_J5DL2R,54292.28,125,3.0,Premium,7.0,434338.24
CUST_J5KLHD,10393.61,89,1.0,Standard,23.0,249446.64
CUST_J65TSO,37398.26,14,1.0,Premium,14.0,560973.9
CUST_J65U9F,90077.97,163,3.0,Premium,4.0,450389.85
CUST_J67XVE,52544.46,108,4.0,Premium,2.0,157633.38
CUST_J689GV,1556.55,20,4.0,Premium,20.0,32687.55
CUST_J6HO8S,75001.49,151,2.0,Basic,26.0,2025040.2300000002
CUST_J6HQPL,30264.38,66,4.0,Standard,18.0,575023.22
CUST_J711CW,69363.59,138,2.0,Basic,22.0,1595362.5699999998
CUST_J71P91,1786.78,123,2.0,Premium,25.0,46456.28
CUST_J71RV6,2813.32,3,1.0,Standard,25.0,73146.32
CUST_J73AFC,47442.52,30,4.0,Standard,19.0,948850.3999999999
CUST_J7DNDH,58581.98,197,1.0,Basic,27.0,1640295.4400000002
CUST_J7GCAI,75520.94,59,4.0,Basic,30.0,2341149.14
CUST_J7PB48,39986.26,66,3.0,Premium,31.0,1279560.32
CUST_J7T88Z,54631.5,78,3.0,Standard,2.0,163894.5
CUST_J7VXAF,92409.79,147,4.0,Premium,14.0,1386146.8499999999
CUST_J7Y4TV,22607.37,54,1.0,Standard,9.0,226073.69999999998
CUST_J7ZHOC,64470.74,31,1.0,Standard,35.0,2320946.64
CUST_J81CFM,16531.61,160,1.0,Basic,28.0,479416.69
CUST_J8C66W,94705.3,86,3.0,Basic,6.0,662937.1
CUST_J8GIGT,23341.04,67,2.0,Basic,15.0,373456.64
CUST_J8NBB8,38406.41,80,4.0,Premium,23.0,921753.8400000001
CUST_J8UBCB,89003.18,111,3.0,Standard,4.0,445015.89999999997
CUST_J99MGJ,91451.33,33,2.0,Standard,25.0,2377734.58
CUST_J9ANA5,20018.72,99,3.0,Basic,17.0,360336.96
CUST_J9EMNO,79346.1,48,4.0,Basic,10.0,872807.1000000001
CUST_J9NE0F,6563.82,110,1.0,Premium,7.0,52510.56
CUST_J9O76C,1799.53,190,4.0,Premium,12.0,23393.89
CUST_J9OAVY,46906.49,32,4.0,Basic,34.0,1641727.15
CUST_J9PDOZ,75874.29,38,1.0,Basic,34.0,2655600.15
CUST_JA2142,88237.33,39,1.0,Basic,34.0,3088306.5500000003
CUST_JA2DRR,56891.74,143,2.0,Premium,5.0,341350.44
CUST_JA4F33,42203.28,124,1.0,Basic,8.0,379829.52
CUST_JA6JB5,80068.91,36,4.0,Premium,10.0,880758.01
CUST_JA7S1P,94534.64,12,1.0,Premium,14.0,1418019.6
CUST_JAIW6P,15845.7,144,1.0,Premium,35.0,570445.2000000001
CUST_JAKKZE,23362.46,117,1.0,Basic,30.0,724236.26
CUST_JAL6AH,77811.23,16,4.0,Premium,14.0,1167168.45
CUST_JATTPM,36590.98,190,1.0,Premium,22.0,841592.54
CUST_JAZ3NW,19910.53,3,4.0,Premium,16.0,338479.01
CUST_JB0Y3L,56444.93,24,4.0,Basic,26.0,1524013.11
CUST_JB24I9,73009.78,68,2.0,Basic,2.0,219029.34
CUST_JBA33U,30251.55,172,2.0,Standard,15.0,484024.8
CUST_JBCTAT,51484.03,28,4.0,Premium,3.0,205936.12
CUST_JBHD3Q,42973.49,181,3.0,Standard,11.0,515681.88
CUST_JBJVU3,22118.23,128,4.0,Standard,16.0,376009.91
CUST_JBUC1I,51378.21,116,2.0,Basic,15.0,822051.36
CUST_JBX8MO,76542.2,98,2.0,Standard,24.0,1913555.0
CUST_JC1FAE,98780.59,48,2.0,Standard,7.0,790244.72
CUST_JC9OJ5,13805.86,188,2.0,Premium,24.0,345146.5
CUST_JCD6XJ,84394.89,42,4.0,Premium,23.0,2025477.3599999999
CUST_JCMDZZ,31000.56,12,1.0,Premium,33.0,1054019.04
CUST_JCQL9Y,35851.57,41,4.0,Basic,3.0,143406.28
CUST_JCRJYP,70526.91,128,4.0,Basic,2.0,211580.73
CUST_JCT330,79686.91,43,1.0,Standard,12.0,1035929.8300000001
CUST_JCTU0U,9019.32,40,2.0,Standard,27.0,252540.96
CUST_JD71Q4,89049.69,198,2.0,Premium,32.0,2938639.77
CUST_JD9GVY,18225.63,95,4.0,Basic,22.0,419189.49000000005
CUST_JDCOI7,14906.23,91,4.0,Basic,13.0,208687.22
CUST_JDF6AD,59033.27,114,1.0,Standard,1.0,118066.54
CUST_JDFMN7,53140.49,9,4.0,Basic,17.0,956528.82
CUST_JDGNC7,90570.95,99,4.0,Standard,13.0,1267993.3
CUST_JDHYJ0,92529.42,4,1.0,Premium,8.0,832764.78
CUST_JDK4T4,4957.21,138,4.0,Standard,5.0,29743.260000000002
CUST_JDPJ0O,50304.58,171,2.0,Basic,23.0,1207309.92
CUST_JDSPRV,24163.71,37,4.0,Standard,15.0,386619.36
CUST_JE241S,32159.86,192,1.0,Standard,2.0,96479.58
CUST_JEBHTI,87017.13,175,2.0,Standard,8.0,783154.17
CUST_JEC34G,2191.81,94,1.0,Premium,6.0,15342.67
CUST_JEQ8DT,34829.61,104,2.0,Standard,16.0,592103.37
CUST_JETZJ0,27319.48,9,3.0,Standard,30.0,846903.88
CUST_JEZ1PA,42299.86,57,1.0,Premium,10.0,465298.46
CUST_JFC0RD,57228.64,197,4.0,Premium,15.0,915658.24
CUST_JFLIP9,16625.31,140,4.0,Premium,6.0,116377.17000000001
CUST_JFRR9H,60725.6,72,3.0,Premium,13.0,850158.4
CUST_JFU0MD,13171.83,193,3.0,Standard,28.0,381983.07
CUST_JG525H,56530.57,10,3.0,Premium,32.0,1865508.81
CUST_JG7188,22531.2,43,2.0,Standard,20.0,473155.2
CUST_JG83IL,63722.19,39,1.0,Standard,16.0,1083277.23
CUST_JG97OI,67584.2,151,1.0,Basic,26.0,1824773.4
CUST_JGG80D,96292.24,175,2.0,Standard,22.0,2214721.52
CUST_JGHPQB,77000.33,99,4.0,Standard,24.0,1925008.25
CUST_JGIVXV,91642.33,120,1.0,Standard,26.0,2474342.91
CUST_JGT0P9,97632.46,18,1.0,Standard,9.0,976324.6000000001
CUST_JH1SWJ,74230.49,66,1.0,Basic,29.0,2226914.7
CUST_JHB4Z5,86218.74,183,2.0,Standard,11.0,1034624.8800000001
CUST_JHCDPO,74717.12,107,1.0,Standard,32.0,2465664.96
CUST_JHECE7,64127.25,132,3.0,Premium,8.0,577145.25
CUST_JHG0VU,77246.56,136,1.0,Standard,14.0,1158698.4
CUST_JHJQSF,8354.15,72,1.0,Premium,30.0,258978.65
CUST_JHMLPN,50608.84,110,1.0,Standard,34.0,1771309.4
CUST_JHTQWG,67025.66,96,1.0,Premium,13.0,938359.24
CUST_JHVUCJ,62960.68,85,2.0,Premium,31.0,2014741.76
CUST_JHYHCF,9311.91,57,1.0,Basic,11.0,111742.92
CUST_JHZ31T,77175.68,77,1.0,Standard,31.0,2469621.76
CUST_JI3OA3,9603.66,32,1.0,Premium,21.0,211280.52
CUST_JIFM97,83465.85,98,3.0,Standard,18.0,1585851.1500000001
CUST_JIHYOW,36738.3,195,2.0,Standard,18.0,698027.7000000001
CUST_JIMFOG,52752.58,86,4.0,Standard,16.0,896793.86
CUST_JIPANH,70770.78,155,4.0,Basic,22.0,1627727.94
CUST_JIT2NZ,49975.74,44,4.0,Basic,2.0,149927.22
CUST_JIZEZX,24525.0,57,2.0,Premium,33.0,833850.0
CUST_JJ8N9G,2752.74,180,2.0,Premium,7.0,22021.92
CUST_JJA2KA,42021.99,125,4.0,Basic,18.0,798417.8099999999
CUST_JJDDXZ,85183.13,129,1.0,Premium,34.0,2981409.5500000003
CUST_JJEH1P,24600.06,50,2.0,Basic,30.0,762601.86
CUST_JJNM1Z,41048.27,128,4.0,Premium,18.0,779917.1299999999
CUST_JJUBG7,44614.16,96,4.0,Standard,14.0,669212.4
CUST_JJVUPU,48772.45,7,4.0,Standard,23.0,1170538.7999999998
CUST_JJXY51,85789.24,147,4.0,Premium,21.0,1887363.28
CUST_JJXZ69,36205.31,56,4.0,Premium,1.0,72410.62
CUST_JJZ7KB,54525.23,43,4.0,Premium,20.0,1145029.83
CUST_JK8LMA,79760.42,183,3.0,Standard,5.0,478562.52
CUST_JKA3B6,85133.89,21,1.0,Standard,13.0,1191874.46
CUST_JKC3B1,8006.43,19,3.0,Basic,4.0,40032.15
CUST_JKFF6K,30489.62,69,4.0,Standard,17.0,548813.16
CUST_JKFMEY,41737.16,55,1.0,Standard,3.0,166948.64
CUST_JKGUQF,87042.17,64,2.0,Basic,5.0,522253.02
CUST_JKN0J1,14298.26,104,2.0,Standard,31.0,457544.32
CUST_JKNX2N,66846.01,77,2.0,Standard,18.0,1270074.19
CUST_JKOOTH,79458.61,123,3.0,Premium,7.0,635668.88
CUST_JKQT6M,69314.38,48,3.0,Premium,1.0,138628.76
CUST_JLHXQH,27456.55,85,2.0,Premium,20.0,576587.5499999999
CUST_JLV0YX,69475.06,78,2.0,Basic,27.0,1945301.68
CUST_JLXQE2,47302.09,44,2.0,Standard,27.0,1324458.52
CUST_JM7JKL,69191.5,105,1.0,Premium,16.0,1176255.5
CUST_JMBW1J,52078.73,63,4.0,Basic,14.0,781180.9500000001
CUST_JMKB9J,70560.72,154,3.0,Basic,3.0,282242.88
CUST_JMMPOC,37486.46,9,2.0,Standard,14.0,562296.9
CUST_JMNCYL,54494.74,156,1.0,Premium,3.0,217978.96
CUST_JMO06T,62364.25,47,4.0,Premium,9.0,623642.5
CUST_JMP97V,31895.73,153,1.0,Premium,27.0,893080.44
CUST_JMXMT2,45439.47,138,2.0,Standard,19.0,908789.4
CUST_JMXZ9I,26779.05,163,3.0,Standard,11.0,321348.6
CUST_JN9EQH,62755.06,114,2.0,Basic,24.0,1568876.5
CUST_JNASL4,77026.73,171,2.0,Standard,26.0,2079721.71
CUST_JNLUV9,64111.31,64,3.0,Premium,35.0,2308007.16
CUST_JNNSDF,51510.1,130,1.0,Basic,35.0,1854363.5999999999
CUST_JNZ966,24782.67,20,3.0,Basic,4.0,123913.34999999999
CUST_JOC8CN,62215.66,94,2.0,Basic,13.0,871019.24
CUST_JOKZDA,4654.9,4,4.0,Standard,30.0,144301.9
CUST_JOYA57,92711.91,194,2.0,Basic,34.0,3244916.85
CUST_JPAAW0,58820.16,95,1.0,Standard,3.0,235280.64
CUST_JPDWD6,73481.95,24,2.0,Basic,17.0,1322675.0999999999
CUST_JPMONK,64310.91,159,2.0,Basic,30.0,1993638.2100000002
CUST_JPS2NE,22800.89,53,2.0,Premium,8.0,205208.01
CUST_JPUVO8,88639.81,170,3.0,Premium,33.0,3013753.54
CUST_JPYKDB,84693.29,160,1.0,Premium,7.0,677546.32
CUST_JQ3OQ3,70952.98,179,3.0,Premium,7.0,567623.84
CUST_JQA4A3,50380.46,161,4.0,Premium,8.0,453424.14
CUST_JQBZE9,36466.01,35,4.0,Premium,26.0,984582.27
CUST_JQE7HQ,23273.84,31,4.0,Basic,10.0,256012.24
CUST_JQFN5T,49208.18,52,1.0,Premium,24.0,1230204.5
CUST_JQNKQ9,78803.73,57,1.0,Standard,32.0,2600523.09
CUST_JQUSY8,49738.68,75,2.0,Basic,26.0,1342944.36
CUST_JQWK79,59631.56,15,3.0,Basic,24.0,1490789.0
CUST_JQY1MD,44351.64,51,2.0,Standard,23.0,1064439.3599999999
CUST_JR0EMI,86400.27,103,2.0,Basic,29.0,2592008.1
CUST_JR0KSW,67517.51,122,2.0,Basic,14.0,1012762.6499999999
CUST_JR20B9,37556.92,132,1.0,Basic,6.0,262898.44
CUST_JR5T78,17055.2,144,2.0,Premium,23.0,409324.80000000005
CUST_JR9GUV,52679.45,149,3.0,Standard,21.0,1158947.9
CUST_JRDZMA,50579.32,121,3.0,Standard,6.0,354055.24
CUST_JREB6M,37235.53,14,4.0,Standard,17.0,670239.54
CUST_JRER7Z,92083.22,53,2.0,Basic,27.0,2578330.16
CUST_JRFZ6Z,1769.6,33,1.0,Premium,24.0,44240.0
CUST_JRHRDZ,17855.35,93,4.0,Standard,24.0,446383.74999999994
CUST_JRIIWT,43108.78,119,4.0,Standard,10.0,474196.57999999996
CUST_JRPEHG,41867.91,103,1.0,Premium,19.0,837358.2000000001
CUST_JRSIDH,8178.44,180,1.0,Premium,3.0,32713.76
CUST_JRVM4U,97493.08,105,3.0,Basic,29.0,2924792.4
CUST_JS5HDC,49763.81,63,1.0,Premium,15.0,796220.96
CUST_JSDRER,43407.72,146,4.0,Standard,16.0,737931.24
CUST_JSJCCE,50376.12,129,1.0,Basic,11.0,604513.4400000001
CUST_JSKNNG,44078.31,34,2.0,Premium,25.0,1146036.06
CUST_JSW7L3,31976.7,23,4.0,Basic,8.0,287790.3
CUST_JSX7OW,13640.98,35,3.0,Standard,27.0,381947.44
CUST_JSZCMX,19604.06,42,2.0,Basic,23.0,470497.44000000006
CUST_JT50Q1,4395.48,140,4.0,Standard,9.0,43954.799999999996
CUST_JTBGK3,47197.48,52,2.0,Standard,34.0,1651911.8
CUST_JTG7XD,15063.45,137,3.0,Basic,19.0,301269.0
CUST_JTJQN8,70305.68,41,1.0,Standard,26.0,1898253.3599999999
CUST_JTP3A6,71829.68,85,2.0,Basic,3.0,287318.72
CUST_JTSOSJ,79756.42,127,3.0,Premium,25.0,2073666.92
CUST_JU4DJG,82611.78,98,1.0,Standard,35.0,2974024.08
CUST_JU4MAT,83933.06,166,2.0,Standard,11.0,1007196.72
CUST_JUDO3L,56419.63,40,3.0,Basic,4.0,282098.14999999997
CUST_JUFP2K,26440.46,92,2.0,Premium,1.0,52880.92
CUST_JUHG2V,44043.5,32,2.0,Standard,2.0,132130.5
CUST_JUPRFU,11870.11,139,4.0,Premium,8.0,106830.99
CUST_JUPYDH,20405.02,176,4.0,Standard,4.0,102025.1
CUST_JURC27,9185.75,15,3.0,Premium,18.0,174529.25
CUST_JUUWNW,37139.3,19,4.0,Premium,10.0,408532.30000000005
CUST_JUV1Y5,53494.91,168,4.0,Premium,4.0,267474.55000000005
CUST_JV12ST,40169.82,19,4.0,Premium,18.0,763226.58
CUST_JV2SDE,18014.26,155,3.0,Standard,23.0,432342.24
CUST_JV5RC6,56500.18,24,1.0,Premium,12.0,734502.34
CUST_JVBBGU,49058.64,15,4.0,Standard,20.0,1030231.44
CUST_JVI0F6,37555.24,133,3.0,Premium,12.0,488218.12
CUST_JVNWL4,34850.34,103,3.0,Premium,30.0,1080360.5399999998
CUST_JVRSTE,65647.13,156,1.0,Standard,33.0,2232002.42
CUST_JW080P,60165.89,81,1.0,Standard,35.0,2165972.04
CUST_JW14C1,81388.36,114,3.0,Basic,30.0,2523039.16
CUST_JW4SVQ,39118.61,179,4.0,Standard,14.0,586779.15
CUST_JWA0OG,16749.66,75,4.0,Premium,30.0,519239.46
CUST_JWPJLH,91646.11,157,4.0,Premium,34.0,3207613.85
CUST_JWXG22,11313.13,176,1.0,Standard,2.0,33939.39
CUST_JX9ZFO,5380.76,83,3.0,Basic,3.0,21523.04
CUST_JXD55R,49157.56,133,1.0,Basic,16.0,835678.52
CUST_JXP009,22720.29,37,2.0,Premium,33.0,772489.86
CUST_JXRK68,4670.75,72,1.0,Premium,35.0,168147.0
CUST_JXSH65,53442.64,197,1.0,Premium,5.0,320655.83999999997
CUST_JYL3V9,87933.52,111,1.0,Basic,13.0,1231069.28
CUST_JYLWKW,85543.54,78,4.0,Premium,26.0,2309675.5799999996
CUST_JYRSTV,4886.48,197,1.0,Standard,20.0,102616.07999999999
CUST_JYVMW0,17374.27,56,3.0,Standard,32.0,573350.91
CUST_JYWADS,85787.91,198,4.0,Basic,8.0,772091.1900000001
CUST_JYZT1F,2483.62,194,3.0,Premium,7.0,19868.96
CUST_JZ3ZB4,20758.56,84,3.0,Basic,5.0,124551.36000000002
CUST_JZ578M,62376.88,186,3.0,Standard,28.0,1808929.52
CUST_JZD3JT,16648.62,42,2.0,Basic,26.0,449512.74
CUST_JZIJBT,8703.12,111,4.0,Basic,23.0,208874.88
CUST_JZM92V,77054.66,178,1.0,Premium,24.0,1926366.5
CUST_JZSXLL,22588.78,151,4.0,Standard,15.0,361420.48
CUST_JZYRO1,72771.82,152,4.0,Premium,15.0,1164349.12
CUST_K015C1,22458.9,50,4.0,Premium,35.0,808520.4
CUST_K07AQI,13524.39,163,4.0,Basic,10.0,148768.28999999998
CUST_K07ODW,22500.34,73,2.0,Basic,9.0,225003.4
CUST_K0B2E0,36582.05,158,4.0,Premium,23.0,877969.2000000001
CUST_K0BD3N,56744.92,146,1.0,Standard,17.0,1021408.5599999999
CUST_K0DWR4,87070.84,87,1.0,Basic,6.0,609495.88
CUST_K0IO18,56470.24,81,4.0,Premium,30.0,1750577.44
CUST_K0JF3N,25861.56,153,3.0,Premium,16.0,439646.52
CUST_K0JYU7,21549.45,172,4.0,Premium,26.0,581835.15
CUST_K0KH8D,70178.35,14,3.0,Premium,1.0,140356.7
CUST_K0TPMV,6110.09,174,4.0,Standard,10.0,67210.99
CUST_K0YDIM,52990.9,80,3.0,Basic,9.0,529909.0
CUST_K0Z2VM,86082.32,91,3.0,Standard,35.0,3098963.5200000005
CUST_K162W2,95004.77,80,4.0,Premium,1.0,190009.54
CUST_K18UNP,66740.89,48,2.0,Standard,33.0,2269190.26
CUST_K1EICW,92932.05,72,4.0,Standard,23.0,2230369.2
CUST_K1HPDW,41538.06,13,1.0,Basic,30.0,1287679.8599999999
CUST_K1HQMI,1841.68,135,4.0,Standard,32.0,60775.44
CUST_K1I2HN,45835.69,100,3.0,Premium,21.0,1008385.18
CUST_K1LNRF,35060.61,180,4.0,Basic,20.0,736272.81
CUST_K1MUKG,51646.58,159,1.0,Basic,34.0,1807630.3
CUST_K1RLB5,75491.29,152,1.0,Standard,20.0,1585317.0899999999
CUST_K1U0JW,87162.2,164,4.0,Basic,28.0,2527703.8
CUST_K1U4RS,21491.61,185,1.0,Standard,1.0,42983.22
CUST_K1U9E6,72905.68,65,2.0,Standard,8.0,656151.1199999999
CUST_K1V4R1,80230.93,195,1.0,Standard,32.0,2647620.69
CUST_K25TUU,57680.38,144,1.0,Basic,7.0,461443.04
CUST_K26YB6,50974.87,191,4.0,Basic,5.0,305849.22000000003
CUST_K26YVV,66226.9,100,1.0,Standard,33.0,2251714.5999999996
CUST_K297AK,18401.85,59,1.0,Basic,30.0,570457.35
CUST_K2BHW7,16290.76,144,3.0,Standard,4.0,81453.8
CUST_K2ERDL,26879.93,52,2.0,Standard,31.0,860157.76
CUST_K2HDFZ,6109.36,56,1.0,Standard,24.0,152734.0
CUST_K2J9W9,76240.96,193,4.0,Premium,35.0,2744674.56
CUST_K328QX,18015.62,166,4.0,Premium,12.0,234203.06
CUST_K34GJ3,28275.69,41,2.0,Basic,11.0,339308.27999999997
CUST_K38OVY,73888.82,175,3.0,Basic,28.0,2142775.7800000003
CUST_K3F0GA,95399.69,95,3.0,Premium,18.0,1812594.11
CUST_K3JAD0,70121.7,110,1.0,Premium,21.0,1542677.4
CUST_K3KKVL,79783.22,23,2.0,Premium,19.0,1595664.4
CUST_K3M2OJ,3030.79,173,4.0,Premium,3.0,12123.16
CUST_K3TO4G,21138.93,50,3.0,Premium,3.0,84555.72
CUST_K422RL,97171.92,58,2.0,Basic,26.0,2623641.84
CUST_K44O33,56501.99,124,1.0,Basic,11.0,678023.88
