Month,Discount_Level,Conversions,Revenue_Generated
2040-03,45,732,64456.17
2040-03,46,578,26126.51
2040-03,48,237,88697.36
2040-03,50,404,83794.84
2040-03,52,168,16706.63
2040-03,53,1170,70722.19
2040-03,55,753,34345.66
2040-03,56,733,49837.0
2040-03,57,653,27757.02
2040-03,58,243,32035.16
2040-03,59,379,17574.11
2040-03,60,77,70229.84
2040-03,65,1294,70096.04000000001
2040-03,66,629,22448.1
2040-04,11,650,52041.759999999995
2040-04,14,881,18147.99
2040-04,17,342,30725.68
2040-04,20,443,94926.79
2040-04,21,920,69485.6
2040-04,22,959,58164.2
2040-04,24,41,12341.68
2040-04,26,1268,137375.85
2040-04,31,711,24840.72
2040-04,33,723,75776.34
2040-04,34,685,68399.45
2040-04,36,252,48521.63
2040-04,38,508,67957.69
2040-04,39,950,2483.62
2040-04,42,1735,120983.35999999999
2040-04,46,141,40669.47
2040-04,49,883,50470.96
2040-04,50,261,70114.27
2040-04,51,681,8927.52
2040-04,55,444,51627.41
2040-04,60,563,118592.85
2040-04,68,599,39475.28
2040-04,69,756,94705.3
2040-05,17,748,33525.41
2040-05,19,960,93582.8
2040-05,20,994,57680.38
2040-05,21,565,55885.450000000004
2040-05,26,627,29219.79
2040-05,27,353,119889.5
2040-05,28,893,52670.26
2040-05,29,328,28198.29
2040-05,31,394,24815.83
2040-05,32,254,39351.47
2040-05,34,477,9615.56
2040-05,36,898,54385.2
2040-05,37,71,88529.81
2040-05,38,1219,75185.34000000001
2040-05,39,466,39945.41
2040-05,43,990,18745.6
2040-05,44,33,10389.42
2040-05,46,578,5037.81
2040-05,47,819,22086.88
2040-05,52,56,21329.39
2040-05,53,390,20010.49
2040-05,55,330,53754.3
2040-05,56,993,49138.86
2040-05,59,272,68010.51
2040-05,60,209,51271.16
2040-05,65,513,16252.4
2040-06,17,200,38546.75
2040-06,18,21,14223.54
2040-06,19,1005,89149.48000000001
2040-06,20,819,87444.93
2040-06,21,1340,105723.69
2040-06,22,305,9611.13
2040-06,23,179,97064.81
2040-06,24,172,21228.84
2040-06,34,257,96029.92
2040-06,35,981,59321.62
2040-06,37,36,7732.98
2040-06,38,407,89903.03
2040-06,43,1179,118782.69
2040-06,45,904,93098.05
2040-06,46,996,79751.46
2040-06,47,299,95673.5
2040-06,50,512,17683.91
2040-06,51,969,170251.81
2040-06,52,799,59523.850000000006
2040-06,53,215,96555.71
2040-06,55,472,23754.31
2040-06,57,80,83980.02
2040-06,61,307,10872.27
2040-06,63,996,3247.0
2040-06,64,549,22720.29
2040-06,66,918,66222.13
2040-07,10,247,94617.47
2040-07,13,96,95242.4
2040-07,16,795,23952.92
2040-07,18,535,3736.24
2040-07,19,741,87054.07
2040-07,23,717,125151.76999999999
2040-07,27,692,22118.23
2040-07,29,230,1390.93
2040-07,31,108,46426.93
2040-07,38,40,24756.11
2040-07,39,461,114186.62
2040-07,40,1068,67049.67
2040-07,41,444,10961.39
2040-07,44,1071,117357.9
2040-07,45,445,56643.36
2040-07,48,406,102287.23
2040-07,49,174,83240.4
2040-07,51,412,43066.01
2040-07,57,2438,118997.04000000001
2040-07,59,940,81902.94
2040-07,63,1243,49756.28
2040-07,64,773,95007.83
2040-07,65,759,66244.78
2040-07,69,342,112242.88
2040-08,10,684,81383.26
2040-08,12,409,5561.72
2040-08,17,7,10294.76
2040-08,19,775,21514.82
2040-08,21,919,17831.91
2040-08,22,425,17288.99
2040-08,25,687,83284.73
2040-08,30,821,8268.97
2040-08,31,1642,118010.87
2040-08,34,140,49987.6
2040-08,37,80,72422.35
2040-08,42,938,14429.41
2040-08,44,67,96292.24
2040-08,48,841,24932.08
2040-08,51,263,71802.51
2040-08,55,443,4851.51
2040-08,58,400,56642.26
2040-08,59,1242,121479.31
2040-08,61,933,45593.27
2040-08,63,1379,93438.91
2040-08,64,320,61606.14
2040-08,65,473,13846.15
2040-08,68,356,42071.61
2040-09,11,387,96349.0
2040-09,13,472,70029.51
2040-09,17,276,63997.34
2040-09,18,889,163328.21000000002
2040-09,20,370,41867.91
2040-09,21,769,69396.62
2040-09,22,712,36660.8
2040-09,29,189,17403.33
2040-09,30,439,13347.56
2040-09,31,473,67519.94
2040-09,33,320,3223.64
2040-09,36,1010,44714.8
2040-09,41,372,80703.16
2040-09,43,442,41763.02
2040-09,44,1017,62714.46
2040-09,49,1568,118540.37999999999
2040-09,50,6,62168.14
2040-09,52,494,47560.91
2040-09,55,874,24176.69
2040-09,57,615,84128.63
2040-09,59,74,22133.4
2040-09,60,295,154480.66
2040-09,62,1358,62592.740000000005
2040-09,63,617,67421.09
2040-09,68,810,79571.74
2040-10,19,125,28622.1
2040-10,20,461,54358.6
2040-10,21,1150,166851.72
2040-10,23,559,24096.64
2040-10,24,912,109838.76999999999
2040-10,28,59,46044.25
2040-10,34,289,48602.34
2040-10,44,304,72089.56
2040-10,45,719,23279.27
2040-10,46,1594,73154.13
2040-10,49,303,99115.45
2040-10,52,694,81877.21
2040-10,54,362,66173.96
2040-10,55,799,92321.6
2040-10,56,1028,54973.649999999994
2040-10,63,537,8506.83
2040-10,64,595,63875.46
2040-10,65,741,18799.75
2040-10,69,715,47341.33
2040-11,10,28,20220.53
2040-11,18,1300,13876.84
2040-11,21,926,106856.95
2040-11,22,990,65284.12
2040-11,24,792,26682.9
2040-11,25,819,23454.46
2040-11,29,480,90852.55
2040-11,31,307,41440.49
2040-11,33,146,8909.74
2040-11,36,1283,41549.630000000005
2040-11,37,95,5068.01
2040-11,39,1962,93489.14
2040-11,45,802,85241.35
2040-11,46,917,86637.48
2040-11,52,305,49257.51
2040-11,55,86,41958.16
2040-11,58,1020,141342.91999999998
2040-11,62,1553,186128.63
2040-11,65,92,11613.26
2040-11,66,95,83021.89
2040-11,68,1075,123965.41
2040-11,69,980,98738.53
2040-12,11,435,99258.33
2040-12,14,2488,162296.84
2040-12,16,382,64613.79
2040-12,20,962,113437.70999999999
2040-12,26,271,87490.21
2040-12,27,611,74047.68
2040-12,30,212,84443.86
2040-12,35,687,31498.68
2040-12,36,353,60736.79
2040-12,37,1379,77634.84
2040-12,39,762,81272.84
2040-12,41,522,62167.43
2040-12,45,822,15604.88
2040-12,47,950,33194.34
2040-12,48,862,45917.17
2040-12,51,1298,65512.2
2040-12,52,1185,146156.11000000002
2040-12,53,544,135571.53
2040-12,62,35,41286.17
2040-12,63,1706,35210.73
2040-12,64,938,10906.38
2040-12,68,864,23737.25
2041-01,11,567,19798.24
2041-01,12,152,110302.47
2041-01,16,158,8525.77
2041-01,19,1216,79268.01999999999
2041-01,22,848,78834.4
2041-01,24,882,79887.2
2041-01,26,85,25555.23
2041-01,30,251,58594.52
2041-01,31,294,11313.13
2041-01,32,580,26440.46
2041-01,33,940,30154.8
2041-01,34,844,27588.08
2041-01,35,135,97201.04
2041-01,39,517,96427.48
2041-01,40,382,183871.87
2041-01,43,536,94695.13
2041-01,44,1369,97523.18
2041-01,48,450,68883.88
2041-01,49,442,91209.67
2041-01,53,625,13805.86
2041-01,54,350,64842.69
2041-01,57,554,3109.65
2041-01,59,719,88320.73
2041-01,60,682,77443.65
2041-01,62,438,28753.37
2041-01,63,684,72591.39
2041-01,67,933,48222.76
2041-02,11,484,40516.74
2041-02,12,1357,24943.51
2041-02,13,205,67137.4
2041-02,14,358,99043.73
2041-02,16,127,57589.45
2041-02,18,609,86725.62
2041-02,19,199,35433.97
2041-02,21,1889,140089.92
2041-02,22,803,75995.71
2041-02,23,887,62370.29
2041-02,25,396,49329.1
2041-02,33,970,88424.57
2041-02,34,1219,97696.39
2041-02,36,383,62061.31
2041-02,37,762,75636.89
2041-02,40,1343,69430.6
2041-02,42,43,9285.73
2041-02,47,948,23073.71
2041-02,48,432,34627.56
2041-02,49,237,2828.61
2041-02,51,211,97345.38
2041-02,56,634,65004.99
2041-02,57,304,1071.74
2041-02,59,1211,90616.98
2041-03,11,277,37940.49
2041-03,12,566,184190.24
2041-03,14,1475,96698.42
2041-03,15,448,72523.99
2041-03,16,788,43298.7
2041-03,19,805,110259.91
2041-03,25,771,67002.17
2041-03,27,169,42916.18
2041-03,30,955,98178.45
2041-03,35,312,73992.4
2041-03,38,409,84479.94
2041-03,39,850,76041.78
2041-03,42,504,85948.85
2041-03,46,415,14519.24
2041-03,50,424,13283.39
2041-03,51,1285,57816.130000000005
2041-03,53,246,84810.0
2041-03,55,443,166554.64
2041-03,57,1554,92539.42
2041-03,60,1139,67450.78
2041-03,64,500,84284.2
2041-03,66,880,35626.89
2041-04,12,618,14759.85
2041-04,14,802,94864.17
2041-04,16,307,31565.52
2041-04,17,627,15186.42
2041-04,18,161,31944.63
2041-04,19,660,44623.65
2041-04,20,73,66053.69
2041-04,22,231,39313.87
2041-04,23,948,125266.18
2041-04,27,822,24676.54
2041-04,30,1630,41623.31
2041-04,33,525,40900.15
2041-04,37,174,30742.99
2041-04,38,571,106918.27999999998
2041-04,39,728,176357.08000000002
2041-04,51,561,46945.98
2041-04,56,169,25868.19
2041-04,58,434,106758.70999999999
2041-04,59,899,85210.24
2041-04,61,764,80746.65000000001
2041-04,62,991,16940.01
2041-04,64,181,29113.49
2041-04,65,719,55852.48
2041-04,66,294,85107.82
2041-05,13,289,11011.52
2041-05,18,960,37239.73
2041-05,19,121,90130.14
2041-05,24,872,74296.84
2041-05,31,1174,50752.28
2041-05,36,661,100495.25
2041-05,37,601,28112.77
2041-05,38,834,8593.36
2041-05,40,979,32767.94
2041-05,42,335,92833.3
2041-05,43,792,144161.22999999998
2041-05,46,443,38202.69
2041-05,47,1406,88138.36
2041-05,48,122,93677.53
2041-05,54,809,95603.19
2041-05,55,1342,113570.58
2041-05,56,548,79910.84
2041-05,57,391,35088.56
2041-05,58,808,20220.65
2041-05,64,302,85957.17
2041-05,68,221,66381.74
2041-05,69,1824,91270.86
2041-06,10,645,66302.8
2041-06,14,712,86555.43
2041-06,15,1478,141164.66
2041-06,16,423,95732.24
2041-06,18,748,92308.38
2041-06,21,418,11942.85
2041-06,23,323,41594.82
2041-06,25,956,22949.37
2041-06,26,767,47882.94
2041-06,32,947,25545.6
2041-06,34,944,25327.75
2041-06,38,998,125464.79999999999
2041-06,40,879,94323.81
2041-06,44,2023,198319.53999999998
2041-06,45,897,95634.02
2041-06,46,761,58304.33
2041-06,51,738,95295.4
2041-06,52,172,75725.59
2041-06,58,736,8210.35
2041-06,62,178,8202.51
2041-06,65,48,18720.48
2041-06,68,808,108298.76000000001
2041-06,69,437,76068.11
2041-07,10,133,28633.28
2041-07,11,174,3326.25
2041-07,17,1403,86192.16
2041-07,20,339,158163.54
2041-07,22,62,26108.43
2041-07,24,521,89591.28
2041-07,26,1116,241008.49000000002
2041-07,27,839,111406.92
2041-07,28,524,6491.46
2041-07,36,449,78304.51
2041-07,37,314,17619.59
2041-07,38,42,33336.08
2041-07,40,410,61936.6
2041-07,41,240,67322.3
2041-07,42,739,88851.65
2041-07,46,56,44434.28
2041-07,50,428,29023.41
2041-07,52,1035,83288.70999999999
2041-07,60,446,22151.95
2041-07,62,476,35503.63
2041-07,63,636,84939.36
2041-07,66,725,33892.68
2041-07,67,73,165002.27
2041-07,68,1151,128894.61
2041-08,10,1158,68370.09
2041-08,14,961,21573.72
2041-08,19,488,82706.91
2041-08,22,132,65732.4
2041-08,23,10,72519.24
2041-08,26,229,63255.35
2041-08,31,929,34624.4
2041-08,36,159,15063.45
2041-08,39,865,61412.23
2041-08,41,696,38847.25
2041-08,44,836,115593.44
2041-08,46,1172,185467.51
2041-08,47,1069,70811.83
2041-08,51,262,36688.37
2041-08,52,104,65983.9
2041-08,54,336,64769.46
2041-08,55,529,103797.57
2041-08,56,812,99636.74
2041-08,60,862,73853.3
2041-08,63,457,15377.59
2041-08,66,403,38916.11
2041-08,67,951,10213.41
2041-08,68,2694,203746.79
2041-08,69,101,130452.76999999999
2041-09,10,439,38522.1
2041-09,12,587,94154.66
2041-09,15,632,28886.49
2041-09,18,950,60393.08
2041-09,25,744,91451.33
2041-09,26,768,81805.29
2041-09,28,581,78898.97
2041-09,34,920,100715.47
2041-09,36,1701,90802.19
2041-09,38,2190,263123.73
2041-09,39,136,68064.77
2041-09,40,270,29048.77
2041-09,45,51,75329.72
2041-09,47,1773,88097.87
2041-09,58,590,28074.63
2041-09,59,807,14252.93
2041-09,63,864,48770.17
2041-10,16,1028,105101.04000000001
2041-10,20,481,47807.42
2041-10,23,2342,187350.72999999998
2041-10,24,1901,139536.07
2041-10,25,1990,252428.31
2041-10,29,116,24571.91
2041-10,32,229,4841.81
2041-10,33,877,82057.6
2041-10,35,799,41567.3
2041-10,36,917,84527.21
2041-10,42,908,13723.6
2041-10,46,246,95151.27
2041-10,50,118,70309.22
2041-10,51,249,78631.61
2041-10,53,1579,141750.12
2041-10,55,478,69326.16
2041-10,56,235,63876.35
2041-10,60,637,39558.08
2041-10,62,903,23954.64
2041-10,67,585,60180.36
2041-11,13,63,44128.62
2041-11,16,624,38375.11
2041-11,18,655,87598.19
2041-11,19,90,35940.01
2041-11,20,912,69253.94
2041-11,22,615,92313.51
2041-11,26,30,32761.41
2041-11,31,1746,99551.36
2041-11,32,591,76073.98999999999
2041-11,33,272,60042.44
2041-11,34,718,72586.11
2041-11,35,167,28339.1
2041-11,44,1114,54409.52
2041-11,48,676,17311.190000000002
2041-11,51,782,6507.08
2041-11,52,59,37475.83
2041-11,54,1374,172952.96
2041-11,57,154,79767.62
2041-11,58,1512,28155.54
2041-11,61,915,8800.26
2041-12,13,176,23871.32
2041-12,15,2064,127474.20999999999
2041-12,18,141,24573.1
2041-12,20,152,71041.33
2041-12,21,1261,146889.46000000002
2041-12,23,498,45630.69
2041-12,25,112,31144.06
2041-12,28,1622,84364.97
2041-12,39,849,86355.78
2041-12,41,866,86205.18
2041-12,43,49,2528.11
2041-12,48,1443,26676.36
2041-12,49,14,73575.49
2041-12,54,561,38717.58
2041-12,55,303,87070.84
2041-12,60,343,71704.48
2041-12,68,970,32281.37
2042-01,10,1667,149102.47
2042-01,11,829,23067.86
2042-01,15,12,45568.9
2042-01,16,428,109159.87999999999
2042-01,18,253,27347.71
2042-01,24,166,34847.21
2042-01,26,730,60314.6
2042-01,27,476,58244.68
2042-01,29,670,38607.87
2042-01,31,818,24163.71
2042-01,32,30,51210.63
2042-01,35,2237,118769.84999999999
2042-01,36,1058,175092.62
2042-01,41,958,103329.78
2042-01,42,775,86389.16
2042-01,43,936,52874.82
2042-01,44,592,76654.21
2042-01,46,283,74556.41
2042-01,47,855,4786.8
2042-01,48,1013,152342.67
2042-01,49,576,3701.33
2042-01,50,834,55478.2
2042-01,54,970,17175.69
2042-01,56,73,73665.32
2042-01,59,792,44570.07
2042-01,67,907,53826.31
2042-01,69,575,12548.44
2042-02,10,235,8874.98
2042-02,12,657,44078.31
2042-02,14,88,89953.19
2042-02,17,175,57238.13
2042-02,18,1662,128225.83
2042-02,19,1824,117667.44
2042-02,21,51,4421.71
2042-02,22,391,86269.29
2042-02,24,561,33612.87
2042-02,27,561,72051.38
2042-02,28,182,18919.57
2042-02,30,677,9008.58
2042-02,34,879,14948.85
2042-02,35,527,5166.05
2042-02,36,1719,135500.16
2042-02,37,726,6705.31
2042-02,39,481,52707.13
2042-02,44,802,14961.55
2042-02,45,331,7416.15
2042-02,47,63,69706.54
2042-02,48,439,21632.36
2042-02,49,1579,90610.81
2042-02,51,525,48532.52
2042-02,52,457,21633.36
2042-02,63,946,85850.9
2042-02,65,241,4302.01
2042-02,66,789,70301.33
2042-02,67,925,29966.36
2042-02,68,947,47531.49
2042-03,11,305,59459.6
2042-03,12,174,54529.45
2042-03,13,730,93764.23
2042-03,14,361,120129.0
2042-03,16,1125,160200.54
2042-03,17,823,75963.25
2042-03,18,939,6852.27
2042-03,21,659,98144.0
2042-03,23,1433,125539.52
2042-03,24,1472,176103.85
2042-03,26,1020,43108.65
2042-03,27,926,27811.34
2042-03,31,615,62222.77
2042-03,33,902,74253.4
2042-03,35,453,69674.61
2042-03,46,415,63537.08
2042-03,47,1568,72835.28
2042-03,49,102,63887.89
2042-03,51,795,143369.27000000002
2042-03,54,944,85255.43
2042-03,57,207,29955.67
2042-03,58,259,165052.18
2042-03,62,757,99774.36
2042-03,64,925,76035.33
2042-03,66,494,144882.84
2042-03,68,84,73080.69
2042-03,69,1501,72501.22
2042-04,10,498,30663.36
2042-04,11,661,92717.01
2042-04,12,211,35953.92
2042-04,15,983,24587.49
2042-04,22,678,25618.71
2042-04,23,149,41325.28
2042-04,25,651,15896.5
2042-04,26,730,50694.21
2042-04,30,30,2911.58
2042-04,32,521,4209.73
2042-04,35,925,25366.08
2042-04,37,522,72967.69
2042-04,43,835,48414.45
2042-04,46,635,30257.84
2042-04,53,158,85073.53
2042-04,54,913,99261.5
2042-04,55,660,52430.83
2042-04,57,645,88889.73
2042-04,60,202,110943.25
2042-04,62,715,34850.34
2042-04,63,306,99824.55
2042-04,66,783,42392.55
2042-04,68,570,21571.16
2042-05,14,684,9601.83
2042-05,15,591,31418.44
2042-05,16,326,30079.17
2042-05,17,265,95828.28
2042-05,19,231,16983.14
2042-05,20,883,17742.54
2042-05,22,872,55149.93
2042-05,23,319,82692.91
2042-05,25,1301,17282.07
2042-05,27,420,46132.77
2042-05,28,1441,73045.76000000001
2042-05,29,1427,133173.22
2042-05,31,561,23162.12
2042-05,32,1747,125794.26000000001
2042-05,33,184,3648.47
2042-05,37,551,9186.71
2042-05,40,980,68006.46
2042-05,43,484,51928.29
2042-05,44,1601,169768.41999999998
2042-05,48,49,95042.71
2042-05,60,707,46448.52
2042-05,61,207,22329.02
2042-05,62,372,23073.51
2042-05,64,754,20830.05
2042-06,10,358,86384.95
2042-06,19,163,61233.96
2042-06,21,176,80666.66
2042-06,22,2468,215202.4
2042-06,23,892,32508.66
2042-06,24,905,38492.93
2042-06,26,1200,85799.69
2042-06,27,61,81539.18
2042-06,35,1270,121134.23000000001
2042-06,36,210,10065.07
2042-06,37,173,66405.92
2042-06,38,506,65579.28
2042-06,44,1672,99974.70000000001
2042-06,48,58,33724.94
2042-06,49,460,11513.45
2042-06,51,1480,91510.12
2042-06,54,814,27950.83
2042-06,55,605,47172.38
2042-06,56,606,48900.74
2042-06,57,545,30489.62
2042-06,61,490,93638.01
2042-06,62,103,8161.04
2042-06,66,408,74590.64
2042-06,67,602,77233.45
2042-07,11,148,29229.26
2042-07,13,2066,240055.38
2042-07,14,831,67972.54
2042-07,16,602,81007.12
2042-07,17,796,14833.55
2042-07,22,803,90539.70999999999
2042-07,23,1946,194084.37
2042-07,26,1206,84291.29000000001
2042-07,30,182,2295.93
2042-07,31,176,7702.67
2042-07,32,613,87385.94
2042-07,34,828,42252.55
2042-07,35,558,73340.28
2042-07,37,376,11867.85
2042-07,38,215,76760.49
2042-07,41,731,19744.79
2042-07,42,26,31633.21
2042-07,43,211,89908.83
2042-07,46,409,22500.34
2042-07,56,249,16749.66
2042-07,59,523,59965.31
2042-07,60,322,51761.44
2042-07,61,880,70509.53
2042-07,64,842,2307.87
2042-07,68,566,18638.87
2042-07,69,887,80556.82
2042-08,11,340,44508.53
2042-08,13,263,24782.67
2042-08,17,818,63967.33
2042-08,19,813,116877.88999999998
2042-08,22,41,62394.15
2042-08,23,1127,56846.5
2042-08,25,632,17342.64
2042-08,26,550,4643.45
2042-08,30,2015,137886.45
2042-08,31,582,23107.3
2042-08,34,674,66532.86
2042-08,35,390,5479.39
2042-08,40,266,91618.88
2042-08,44,618,98532.07
2042-08,47,374,17989.71
2042-08,51,200,90313.63
2042-08,53,808,59690.07
2042-08,55,1034,129825.14000000001
2042-08,56,134,13885.3
2042-08,59,26,52869.78
2042-08,62,1006,142970.34999999998
2042-08,68,388,36743.98
2042-09,10,620,17285.74
2042-09,11,848,17723.89
2042-09,12,661,142555.81
2042-09,13,63,49723.53
2042-09,16,560,21084.96
2042-09,18,254,18644.76
2042-09,19,532,71022.67
2042-09,20,860,77343.31999999999
2042-09,21,171,50812.51
2042-09,22,239,40702.25
2042-09,23,608,33643.23
2042-09,24,243,91002.17
2042-09,30,226,16142.25
2042-09,34,182,31151.61
2042-09,35,880,22542.14
2042-09,42,816,39165.05
2042-09,44,543,45968.06
2042-09,45,593,103804.98999999999
2042-09,47,504,79346.1
2042-09,48,273,51653.11
2042-09,49,929,72253.35
2042-09,50,329,97367.31
2042-09,52,264,14636.89
2042-09,53,164,25139.5
2042-09,54,79,35622.51
2042-09,55,967,121494.03
2042-09,58,171,15977.48
2042-09,59,1157,121844.05
2042-09,66,86,79074.14
2042-09,68,1230,76770.37
2042-10,11,529,70164.14
2042-10,13,517,97799.32
2042-10,14,498,79418.13
2042-10,18,163,57262.55
2042-10,19,235,38932.18
2042-10,22,596,59463.37
2042-10,25,858,80358.78
2042-10,27,759,83947.28
2042-10,29,76,48826.32
2042-10,30,825,81235.45
2042-10,32,775,88301.74
2042-10,34,797,101393.92
2042-10,36,546,71136.05
2042-10,39,395,4693.68
2042-10,40,243,71107.48
2042-10,41,762,89276.65
2042-10,44,433,8435.63
2042-10,46,387,57336.26
2042-10,48,281,98825.71
2042-10,49,628,48060.97
2042-10,50,243,71821.35
2042-10,52,693,27417.49
2042-10,55,1553,113443.47
2042-10,56,547,93545.28
2042-10,60,797,19450.96
2042-10,61,567,26537.68
2042-10,62,479,136538.19
2042-10,63,323,67253.79
2042-10,66,818,76296.77
2042-10,67,738,17478.05
2042-11,10,1425,21705.489999999998
2042-11,11,155,30074.8
2042-11,13,134,48328.87
2042-11,17,160,35851.57
2042-11,19,951,77776.67
2042-11,23,1000,180911.84
2042-11,24,339,40230.14
2042-11,27,652,7891.67
2042-11,28,785,88368.66
2042-11,30,295,17422.58
2042-11,32,519,49124.76
2042-11,33,113,28872.98
2042-11,34,602,54448.35
2042-11,36,332,44537.44
2042-11,37,32,46442.8
2042-11,43,73,15520.09
2042-11,49,266,83405.72
2042-11,50,891,39366.0
2042-11,51,616,24048.2
2042-11,52,634,60892.57
2042-11,57,623,106875.89
2042-11,61,586,97392.55
2042-11,65,346,39469.82
2042-11,66,433,11574.48
2042-11,68,315,89762.41
2042-11,69,44,87938.38
2042-12,21,287,41533.37
2042-12,22,138,83217.37
2042-12,23,201,18403.47
2042-12,24,118,81158.22
2042-12,27,1516,150964.8
2042-12,32,392,81097.28
2042-12,34,152,53870.17
2042-12,38,974,29761.74
2042-12,39,109,43165.56
2042-12,42,936,27596.75
2042-12,46,1038,114245.87
2042-12,47,996,22646.95
2042-12,48,499,71921.89
2042-12,49,862,37123.55
2042-12,53,96,31542.38
2042-12,55,792,74465.7
2042-12,59,932,55393.29
2042-12,60,825,176204.69
2042-12,62,330,84006.34
2042-12,63,395,68284.84
2042-12,64,1677,15553.380000000001
2042-12,67,305,80268.76
2043-01,10,450,73917.66
2043-01,17,1641,192012.40999999997
2043-01,23,140,14320.3
2043-01,24,881,18024.7
2043-01,25,832,20544.32
2043-01,27,735,19459.06
2043-01,28,13,67726.25
2043-01,30,967,71619.59
2043-01,32,630,24896.26
2043-01,33,427,21016.67
2043-01,38,31,11191.15
2043-01,39,318,41176.23
2043-01,40,320,92388.56
2043-01,43,2359,129633.83
2043-01,44,514,69916.23
2043-01,47,290,13514.18
2043-01,50,914,93451.04
2043-01,53,51,43267.12
2043-01,56,745,99270.32
2043-01,61,16,76042.22
2043-01,62,579,42917.69
2043-01,63,838,32759.08
2043-01,64,873,22054.23
2043-01,67,327,88917.73
2043-01,68,984,98398.55
2043-01,69,288,87545.64
2043-02,12,239,17206.06
2043-02,14,210,59887.61
2043-02,15,859,68979.9
2043-02,20,218,31688.99
2043-02,21,934,32981.69
2043-02,22,770,43713.78
2043-02,24,621,93355.82
2043-02,25,537,94419.43
2043-02,28,548,87571.58
2043-02,31,518,31016.51
2043-02,32,699,44813.95
2043-02,33,1728,49312.32
2043-02,36,964,74925.28
2043-02,39,829,83530.73
2043-02,45,1232,38500.35
2043-02,48,852,64746.64
2043-02,52,824,17222.81
2043-02,55,111,75983.83
2043-02,58,554,77788.09
2043-02,60,3,83133.82
2043-02,62,964,33546.82
2043-02,63,2197,146190.08
2043-02,64,803,14275.13
2043-02,67,860,74896.14
2043-02,68,712,2766.17
2043-03,10,1224,156928.3
2043-03,14,1658,63970.17
2043-03,15,755,4935.94
2043-03,20,1857,201086.1
2043-03,23,867,49593.67
2043-03,24,945,47136.19
2043-03,28,414,49184.12
2043-03,29,888,132011.33000000002
