Campaign_ID,Month,Revenue_Generated,Conversions,Customer_Satisfaction_Post_Refund
CMP_HSHVMT,2030-03,7234.51,524,3.0
CMP_HSIXLY,2030-01,19150.94,80,4.0
CMP_HSNVRC,2025-06,62808.62,329,3.0
CMP_HSQI10,2031-08,73147.58,427,1.0
CMP_HSRP3W,2049-07,8557.84,324,1.0
CMP_HSURS3,2025-06,53695.53,84,3.0
CMP_HSVE0M,2036-12,2707.15,598,1.0
CMP_HSZZ9Y,2034-02,85828.14,14,1.0
CMP_HT3F98,2032-02,37555.24,165,3.0
CMP_HT63RV,2040-07,13284.05,188,2.0
CMP_HTDKN1,2026-07,84610.77,421,2.0
CMP_HTE8J3,2034-08,67589.48,233,2.0
CMP_HTEULE,2032-04,2021.99,757,2.0
CMP_HTH70X,2041-10,70309.22,118,3.0
CMP_HTISJO,2042-10,22575.51,794,4.0
CMP_HTJLOD,2024-06,26683.48,362,3.0
CMP_HTP0WG,2033-04,56312.45,363,2.0
CMP_HTPF7S,2028-01,60707.66,528,3.0
CMP_HTXFX4,2031-12,30153.97,515,4.0
CMP_HU2M4O,2026-01,80091.36,994,2.0
CMP_HU5YEF,2042-05,48752.87,772,3.0
CMP_HU60Z5,2041-12,12014.4,990,2.0
CMP_HU66AX,2024-07,2026.73,607,2.0
CMP_HU67NN,2047-02,49765.19,625,3.0
CMP_HU8H4T,2038-11,62656.1,988,3.0
CMP_HUCRY9,2025-12,21582.34,149,4.0
CMP_HUEZ72,2047-07,32214.84,340,4.0
CMP_HUFMO3,2038-05,78803.73,86,1.0
CMP_HUPUUR,2035-05,27907.3,428,1.0
CMP_HURDLW,2049-10,25958.34,378,3.0
CMP_HUUPTF,2042-05,3648.47,184,2.0
CMP_HUUVF7,2025-10,51968.32,401,1.0
CMP_HV64IY,2047-05,4249.75,312,2.0
CMP_HVE72U,2034-04,54525.23,968,4.0
CMP_HVPFIA,2038-03,51051.37,396,3.0
CMP_HW0I68,2031-08,10532.76,3,4.0
CMP_HWIJMM,2024-07,96058.04,766,3.0
CMP_HWKI4M,2049-04,54291.24,117,2.0
CMP_HWKME5,2033-08,51522.29,760,1.0
CMP_HWNMQA,2046-12,88403.17,225,2.0
CMP_HWRB30,2025-09,85979.33,632,1.0
CMP_HWV97F,2045-01,99109.89,347,4.0
CMP_HWVR83,2032-04,83928.73,825,4.0
CMP_HX53PE,2031-05,59577.37,398,3.0
CMP_HX665M,2030-08,40131.0,56,1.0
CMP_HXA7O3,2023-10,46461.35,970,4.0
CMP_HXB556,2033-11,64752.23,659,2.0
CMP_HXMZA2,2032-02,66369.28,37,4.0
CMP_HXS4HD,2041-02,83607.31,737,1.0
CMP_HXYNFT,2043-03,62267.29,253,3.0
CMP_HY623X,2029-10,48684.82,893,2.0
CMP_HY8A2E,2036-11,31326.87,329,1.0
CMP_HYB6YA,2028-01,40452.44,545,4.0
CMP_HYCKST,2048-03,7462.39,102,4.0
CMP_HYFUBE,2035-08,33674.14,652,2.0
CMP_HYJVDW,2032-12,89461.59,43,2.0
CMP_HYW735,2028-11,68153.5,821,4.0
CMP_HZ6NJE,2045-06,88618.52,867,4.0
CMP_HZBILP,2025-12,99593.49,978,4.0
CMP_HZEUY5,2038-04,43140.83,877,4.0
CMP_HZH2P3,2043-09,17765.41,203,2.0
CMP_HZUUEM,2024-06,42388.08,683,2.0
CMP_HZYNZI,2046-08,73675.02,336,3.0
CMP_I00UHZ,2043-01,67726.25,13,4.0
CMP_I0E2RS,2039-04,13598.09,43,4.0
CMP_I0MDBN,2024-05,81395.68,664,2.0
CMP_I0PAF6,2027-06,92789.81,55,2.0
CMP_I0RQFG,2031-03,14402.96,7,4.0
CMP_I14GV1,2047-05,50629.23,131,1.0
CMP_I15IEB,2034-02,3030.79,238,4.0
CMP_I1EKJ1,2047-07,50970.35,312,3.0
CMP_I1IX64,2030-04,19478.46,602,4.0
CMP_I1QR45,2050-01,36582.3,218,2.0
CMP_I1SYFJ,2034-12,9824.1,269,2.0
CMP_I1UFMP,2027-05,36379.0,137,3.0
CMP_I1YGX4,2045-09,72627.11,969,4.0
CMP_I1Z7DP,2045-05,33373.38,25,1.0
CMP_I25BMY,2036-07,39439.96,819,1.0
CMP_I2E5NK,2029-09,47688.57,767,1.0
CMP_I2FFQD,2030-01,50671.5,846,2.0
CMP_I2K36H,2024-10,47839.34,614,2.0
CMP_I2YFY5,2047-11,1065.44,800,3.0
CMP_I33GUQ,2045-02,21058.78,531,2.0
CMP_I391L3,2031-07,1340.35,222,1.0
CMP_I3A12X,2048-07,57438.03,198,1.0
CMP_I3AJI9,2026-08,44479.87,596,1.0
CMP_I3ONEY,2025-02,95430.74,680,4.0
CMP_I3X39X,2031-05,3302.24,740,4.0
CMP_I3Z5I2,2050-03,25617.94,528,2.0
CMP_I41X8D,2037-10,24058.03,15,4.0
CMP_I428FB,2037-06,68342.76,378,1.0
CMP_I451ID,2031-08,59153.3,724,1.0
CMP_I47W0M,2046-08,25617.87,311,2.0
CMP_I498XK,2023-06,52094.12,985,3.0
CMP_I4EY9U,2047-05,4796.27,221,1.0
CMP_I4VGQE,2026-08,30722.45,947,3.0
CMP_I4WIVC,2024-01,40909.61,357,2.0
CMP_I5A9JH,2024-04,71837.34,902,4.0
CMP_I5AH1F,2030-02,42727.79,721,3.0
CMP_I5E7FT,2050-04,56593.97,532,4.0
CMP_I5F0Z0,2026-08,61951.06,129,2.0
CMP_I5J5UC,2046-06,81155.03,59,4.0
CMP_I5PLRL,2038-08,53493.51,5,2.0
CMP_I5VQFP,2049-11,25657.76,908,1.0
CMP_I5VYQT,2038-05,26261.89,925,4.0
CMP_I63TYZ,2027-03,24018.4,49,4.0
CMP_I65YLY,2048-01,98804.91,867,3.0
CMP_I6ASV7,2035-04,73423.51,940,2.0
CMP_I6J0PK,2032-05,65332.61,295,4.0
CMP_I6J6EA,2036-05,51383.01,758,4.0
CMP_I6MJAI,2028-12,81242.72,998,2.0
CMP_I6MOBX,2023-10,3330.42,714,2.0
CMP_I6SHVK,2034-11,49853.18,909,2.0
CMP_I74GUE,2035-04,90153.92,244,2.0
CMP_I75ZVA,2048-12,8539.91,151,4.0
CMP_I79M8B,2023-08,8382.13,599,3.0
CMP_I79R2C,2042-12,31542.38,96,4.0
CMP_I7CLIN,2033-07,58371.28,383,3.0
CMP_I7FAXL,2049-07,97538.52,144,2.0
CMP_I7L6KD,2032-09,69382.22,875,1.0
CMP_I7MFMQ,2032-12,17135.17,577,3.0
CMP_I7RQ9J,2040-12,7119.76,792,3.0
CMP_I7T3C0,2047-03,24046.81,310,1.0
CMP_I7TOQB,2024-05,38968.2,698,2.0
CMP_I7ZSHJ,2046-09,47572.7,84,3.0
CMP_I8M01I,2024-08,61906.92,990,3.0
CMP_I8QK49,2034-07,10573.94,251,4.0
CMP_I8QU3J,2041-08,47193.0,202,2.0
CMP_I8X1T4,2028-03,55212.49,222,3.0
CMP_I8XLQJ,2047-01,38666.19,58,1.0
CMP_I91PCR,2042-11,88368.66,785,1.0
CMP_I9BBBC,2028-12,87064.71,706,1.0
CMP_I9HY3V,2045-05,40643.1,988,4.0
CMP_I9Q2YX,2038-02,61837.41,609,3.0
CMP_I9R7X0,2027-06,62755.02,765,4.0
CMP_I9TZ3W,2038-11,90360.38,553,2.0
CMP_IA2XWL,2046-02,35780.05,595,3.0
CMP_IA7U82,2043-06,86043.84,250,4.0
CMP_IAN54J,2026-08,33675.82,63,3.0
CMP_IANNID,2031-08,53089.37,11,1.0
CMP_IB0WRK,2041-04,14759.85,618,3.0
CMP_IBDI5U,2029-12,75351.96,387,1.0
CMP_IBFBPW,2024-07,75502.34,790,2.0
CMP_IBGON3,2034-03,47089.11,623,1.0
CMP_IBGSYC,2027-04,47548.74,11,3.0
CMP_IBJHYH,2038-07,70133.58,2,3.0
CMP_IC3C9T,2024-07,47848.77,539,1.0
CMP_IC7ERM,2034-11,80784.95,655,2.0
CMP_ICE0J2,2029-01,38390.35,481,2.0
CMP_ICFYO3,2024-06,76705.56,85,1.0
CMP_ICGGTC,2042-08,59690.07,808,4.0
CMP_ICKEAO,2023-07,55439.84,599,2.0
CMP_ICLF70,2032-11,27053.17,525,2.0
CMP_ICM1XX,2048-10,11553.17,628,2.0
CMP_ICUH33,2040-06,79751.46,996,4.0
CMP_ICY9AP,2032-11,33376.95,382,4.0
CMP_ID966E,2046-01,44043.5,861,2.0
CMP_IDE2HY,2029-03,91328.14,334,2.0
CMP_IDGQLD,2028-10,12392.24,355,4.0
CMP_IDINZ3,2044-12,83047.35,4,3.0
CMP_IDK1UH,2035-06,76915.03,812,4.0
CMP_IDKDTU,2025-11,84780.18,769,4.0
CMP_IDSIBK,2033-09,60288.67,704,3.0
CMP_IDTWAJ,2023-12,98364.8,168,3.0
CMP_IE6NK5,2028-05,80664.02,462,4.0
CMP_IE8HYH,2024-06,26268.65,270,4.0
CMP_IEAQJV,2046-11,13348.21,126,4.0
CMP_IEKCEB,2036-03,99558.91,263,2.0
CMP_IEXACD,2030-12,38503.43,545,4.0
CMP_IF259K,2026-04,52078.73,326,4.0
CMP_IF7I8J,2041-10,3611.54,893,4.0
CMP_IF8SJA,2028-10,97595.24,135,4.0
CMP_IFJ2U8,2047-11,88674.39,830,4.0
CMP_IFNN24,2040-09,14234.49,227,2.0
CMP_IFOLJT,2032-06,42163.68,726,4.0
CMP_IFXX9A,2029-12,41546.56,846,3.0
CMP_IG39WC,2042-11,61262.04,674,3.0
CMP_IGB734,2045-12,90909.69,87,3.0
CMP_IGJDTA,2025-10,74548.19,140,3.0
CMP_IGPEGF,2038-09,62126.2,600,1.0
CMP_IGRP0O,2032-10,2088.34,115,2.0
CMP_IGT716,2023-04,83461.39,664,4.0
CMP_IGTNSH,2035-07,45978.45,206,3.0
CMP_IGXKA5,2036-04,82862.8,377,1.0
CMP_IGY5F6,2048-03,1271.39,279,1.0
CMP_IH3TYN,2038-04,60743.02,316,1.0
CMP_IH4XMI,2049-10,3641.06,670,3.0
CMP_IHA438,2028-06,90857.97,594,2.0
CMP_IHP1E4,2034-03,49531.65,488,1.0
CMP_IHSBC8,2047-08,77000.33,583,4.0
CMP_IHX1PC,2049-11,42929.79,599,3.0
CMP_IHXT62,2031-02,98473.05,984,3.0
CMP_II0IVU,2027-10,9044.36,330,3.0
CMP_II3TJ1,2040-01,68209.8,46,4.0
CMP_IIBRE2,2028-10,20130.21,980,1.0
CMP_IIEC15,2035-11,31842.09,996,1.0
CMP_IIECH6,2025-12,81399.65,829,3.0
CMP_IIINRZ,2037-03,61869.82,856,4.0
CMP_IIJHD1,2037-11,61056.28,583,3.0
CMP_IIK3P0,2038-09,90875.89,95,1.0
CMP_IISHVA,2029-09,65107.81,899,1.0
CMP_IJ1K0Z,2037-09,35707.24,635,3.0
CMP_IJ2WK1,2036-02,61722.65,979,2.0
CMP_IJ5RE3,2024-07,15590.15,256,4.0
CMP_IJAFMN,2028-01,12727.77,367,1.0
CMP_IJHTRF,2028-11,7778.81,54,4.0
CMP_IJV0NA,2048-07,8814.52,404,4.0
CMP_IK080X,2024-09,95987.2,215,1.0
CMP_IK4TGU,2040-03,78135.55,685,2.0
CMP_IK4YUW,2035-01,27079.58,434,1.0
CMP_IK9QOY,2048-01,19604.06,395,2.0
CMP_IKDRIT,2037-03,69948.96,490,2.0
CMP_IKET87,2042-03,73267.32,79,2.0
CMP_IKG1O6,2047-04,55858.09,384,1.0
CMP_IKIVJH,2024-01,23746.17,806,1.0
CMP_IKLGLV,2025-10,59270.04,427,2.0
CMP_IKSGEI,2043-06,62848.53,292,1.0
CMP_IL48I5,2030-07,54848.0,556,3.0
CMP_IL4HE4,2047-05,62603.21,977,3.0
CMP_IL5JWD,2047-04,65259.9,500,2.0
CMP_ILB01F,2026-11,71265.62,319,4.0
CMP_ILHLGQ,2033-02,98800.06,430,3.0
CMP_ILIXN1,2032-08,51877.74,145,1.0
CMP_ILPOAT,2038-07,98582.6,44,1.0
CMP_ILY898,2039-05,5801.58,632,2.0
CMP_ILYHEX,2050-05,51851.5,282,3.0
CMP_IM10Y2,2048-08,79743.86,761,1.0
CMP_IM2Q6R,2033-06,71288.33,948,2.0
CMP_IM4RZF,2030-10,1205.52,349,3.0
CMP_IM7LO4,2027-10,24854.66,700,2.0
CMP_IMPZ7F,2027-09,24029.43,902,2.0
CMP_IN1C5X,2029-06,70972.82,634,1.0
CMP_IN2N0X,2027-12,13016.31,57,2.0
CMP_IN5KDG,2049-01,3837.35,738,3.0
CMP_IN6F9P,2048-12,6527.3,829,2.0
CMP_INCO2G,2031-06,15025.73,367,4.0
CMP_INI1CJ,2027-10,17925.72,144,3.0
CMP_INLEX1,2026-04,27761.43,250,2.0
CMP_INSFXJ,2047-12,50431.94,444,4.0
CMP_IO7P3V,2030-09,65750.93,503,2.0
CMP_IO7VT5,2033-03,50413.73,659,4.0
CMP_IO8UV0,2047-10,93301.53,17,1.0
CMP_IOED0P,2030-06,67521.79,263,4.0
CMP_IOJJFG,2029-07,94276.3,482,3.0
CMP_IOMQ01,2041-05,20220.65,808,4.0
CMP_IOSTBU,2024-02,26191.74,17,1.0
CMP_IOV8QQ,2023-04,26311.04,629,2.0
CMP_IOWH28,2041-02,62370.29,887,1.0
CMP_IP3AQF,2030-08,77028.91,749,3.0
CMP_IPBTWZ,2048-02,95520.76,58,4.0
CMP_IPIBCY,2033-11,64986.88,918,4.0
CMP_IPOFEZ,2046-07,67187.62,38,4.0
CMP_IPRDEC,2026-02,41583.42,789,3.0
CMP_IPWY47,2048-06,10527.02,326,4.0
CMP_IQ1EMC,2037-10,96252.8,746,4.0
CMP_IQ5ND2,2027-12,23531.7,268,4.0
CMP_IQBPK6,2040-04,50470.96,883,1.0
CMP_IQGGIG,2035-06,9106.1,888,3.0
CMP_IQHAST,2032-01,30475.37,486,3.0
CMP_IQQNQS,2042-12,68209.42,768,4.0
CMP_IR453Q,2035-02,16607.27,299,4.0
CMP_IR80PN,2023-07,10267.98,22,4.0
CMP_IRGXX2,2045-04,12455.44,54,4.0
CMP_IRL9AC,2045-09,65132.36,340,2.0
CMP_IRLSH0,2029-12,72991.88,401,4.0
CMP_IRQPR2,2023-05,5952.14,20,4.0
CMP_IRQXL1,2037-11,47442.52,929,4.0
CMP_IRUVGW,2039-01,32753.6,852,2.0
CMP_IRVUCD,2048-08,92297.41,9,4.0
CMP_IRWOQR,2023-06,35376.1,874,1.0
CMP_IS4FG1,2024-12,10070.21,769,3.0
CMP_ISCFC4,2029-03,3544.58,91,3.0
CMP_ISE0XK,2045-04,34900.67,441,1.0
CMP_ISFUU7,2039-08,89687.37,986,4.0
CMP_ISV5DT,2049-05,44049.6,974,1.0
CMP_ISZKJ9,2046-11,33697.45,407,1.0
CMP_IT9S4V,2036-06,3592.0,851,3.0
CMP_ITEKEQ,2048-02,36177.57,497,3.0
CMP_ITK58R,2047-09,47295.61,532,1.0
CMP_ITMZ5M,2030-03,27760.65,455,2.0
CMP_ITUZ0W,2046-11,70770.78,433,4.0
CMP_ITV02A,2039-10,12596.68,686,4.0
CMP_ITVFIL,2035-07,39103.81,324,2.0
CMP_IU1KE3,2036-07,50836.57,587,2.0
CMP_IU2MVB,2023-01,34951.67,48,4.0
CMP_IUKK4Y,2032-07,87722.54,152,4.0
CMP_IUS4MC,2034-09,99197.3,999,4.0
CMP_IV8Y61,2026-08,52510.79,59,3.0
CMP_IV972D,2042-02,23144.83,880,2.0
CMP_IVRBYI,2035-05,21405.49,969,3.0
CMP_IVSQ9X,2028-01,94831.28,559,3.0
CMP_IVW6E8,2048-01,11966.08,507,3.0
CMP_IVWCIC,2041-03,19989.41,899,4.0
CMP_IW25V0,2036-11,2426.09,469,2.0
CMP_IW60YM,2033-03,12765.73,460,2.0
CMP_IW6G8A,2032-06,41787.77,94,1.0
CMP_IWEVUU,2024-08,82680.04,174,4.0
CMP_IWGZ64,2023-03,60351.88,375,2.0
CMP_IWIL3X,2023-06,95520.99,159,3.0
CMP_IWQ3AT,2033-10,76674.4,306,1.0
CMP_IWRNKS,2023-10,97387.52,721,2.0
CMP_IWUX8R,2038-10,92932.05,525,4.0
CMP_IWXLS4,2039-12,34187.83,481,2.0
CMP_IWYXI3,2047-02,24193.78,859,1.0
CMP_IX9TB2,2044-09,86951.15,791,4.0
CMP_IXLV70,2049-03,59708.08,984,2.0
CMP_IXNKVL,2039-03,16963.68,662,1.0
CMP_IXO26P,2049-05,70461.74,313,1.0
CMP_IXXTFB,2041-09,28074.63,590,3.0
CMP_IY1HYF,2030-11,82714.44,820,4.0
CMP_IY3SH5,2032-07,90219.74,567,2.0
CMP_IYOOOX,2029-01,9373.0,285,2.0
CMP_IYT6LR,2024-07,77246.56,637,1.0
CMP_IZ4LW6,2047-03,71493.23,542,2.0
CMP_IZ6AG7,2042-06,30489.62,545,4.0
CMP_IZF3E2,2023-01,32750.39,742,3.0
CMP_IZFAV9,2037-10,33982.6,622,2.0
CMP_IZIMKH,2029-01,98159.08,928,4.0
CMP_IZNO90,2031-02,53577.0,880,1.0
CMP_IZORKP,2034-03,53388.41,337,2.0
CMP_IZQW8H,2029-01,37819.12,70,4.0
CMP_IZUEA1,2047-07,6543.76,133,4.0
CMP_IZZ4DQ,2039-07,80977.62,579,3.0
CMP_IZZWBH,2028-06,87330.92,890,2.0
CMP_J035CK,2048-01,83283.12,900,4.0
CMP_J060P3,2032-03,24725.62,516,1.0
CMP_J08M44,2025-03,60295.11,465,4.0
CMP_J0ATNR,2025-11,33225.87,440,2.0
CMP_J0G29H,2028-10,41660.27,530,1.0
CMP_J0LLKM,2035-06,91979.98,503,4.0
CMP_J0NQFJ,2031-09,80868.16,983,1.0
CMP_J0P8PG,2047-01,65871.74,602,4.0
CMP_J0QOTS,2023-07,77026.73,918,2.0
CMP_J0RBKI,2042-08,5479.39,390,3.0
CMP_J0RQ93,2045-04,94732.66,892,1.0
CMP_J0VBV4,2027-10,29246.12,978,2.0
CMP_J0VMZH,2031-12,5533.02,86,4.0
CMP_J0Z8JM,2027-10,86378.64,121,3.0
CMP_J1H07Y,2042-11,5110.65,971,3.0
CMP_J1H6CA,2031-11,80877.65,447,2.0
CMP_J1JY8S,2025-10,92972.12,206,1.0
CMP_J1MPDI,2046-12,81474.58,28,1.0
CMP_J1QL9Z,2028-02,27943.23,144,1.0
CMP_J1UXAC,2024-05,56582.82,688,2.0
CMP_J1V0P7,2030-11,34782.62,837,3.0
CMP_J1X5L7,2036-10,48934.69,332,1.0
CMP_J1XDZP,2033-03,63954.14,250,3.0
CMP_J1XS73,2036-09,74883.04,182,3.0
CMP_J1Z5E9,2023-06,64312.0,480,4.0
CMP_J23VFH,2028-01,18735.82,561,2.0
CMP_J29ZG3,2024-02,55722.13,955,4.0
CMP_J2AI0H,2031-07,80337.69,532,4.0
CMP_J2GBCY,2034-05,89425.03,897,2.0
CMP_J2GL23,2046-04,11001.88,631,1.0
CMP_J2KKEF,2025-02,20611.38,517,3.0
CMP_J2S1GZ,2043-02,83133.82,3,3.0
CMP_J2W92H,2049-10,93864.77,82,2.0
CMP_J2XOR4,2031-08,36232.88,600,3.0
CMP_J34Q20,2027-03,80252.82,917,1.0
CMP_J3IVLX,2036-12,79454.38,970,4.0
CMP_J3M9SS,2031-06,3313.26,918,2.0
CMP_J3P16J,2027-03,11138.3,441,2.0
CMP_J3P4E8,2048-07,62376.88,660,3.0
CMP_J3U5P6,2034-06,51997.03,799,2.0
CMP_J3VIQ6,2036-04,33550.13,7,3.0
CMP_J3WHJ7,2038-01,60582.78,30,1.0
CMP_J42MKP,2042-01,88672.55,474,4.0
CMP_J437NS,2027-01,69854.81,131,1.0
CMP_J4IKQH,2045-05,15665.7,755,4.0
CMP_J4MYWT,2045-10,87645.36,488,4.0
CMP_J4PU9E,2023-01,10247.51,197,1.0
CMP_J4SBJ8,2023-09,89887.75,359,1.0
CMP_J4SHXU,2034-11,41539.52,106,1.0
CMP_J4T77Q,2047-03,7817.3,129,4.0
CMP_J4U1VW,2043-12,13559.8,662,2.0
CMP_J4WWNI,2027-05,14952.16,815,2.0
CMP_J4ZCVF,2028-10,61552.13,533,3.0
CMP_J54FQA,2030-08,55763.0,831,4.0
CMP_J55FXO,2028-12,80223.52,853,2.0
CMP_J569D5,2042-10,7743.02,66,2.0
CMP_J5FXGC,2029-12,9543.6,530,2.0
CMP_J5II1C,2031-08,73119.49,41,4.0
CMP_J5WBLX,2043-11,83267.46,340,2.0
CMP_J5YAC6,2025-03,22439.47,604,4.0
CMP_J5YR8A,2033-07,65012.43,147,1.0
CMP_J5Z5PO,2034-02,14739.51,468,3.0
CMP_J64RJH,2025-03,41599.97,756,1.0
CMP_J6J7BD,2042-01,97813.26,177,1.0
CMP_J6NWPS,2032-10,76173.76,170,2.0
CMP_J6XGSH,2029-10,18780.41,128,2.0
CMP_J6ZIAJ,2023-09,36559.3,378,2.0
CMP_J7DWMC,2024-09,42327.34,896,3.0
CMP_J7GZ9P,2037-07,5104.24,622,1.0
CMP_J7ZEAZ,2028-06,78288.43,517,2.0
CMP_J8EPNJ,2048-03,13307.87,598,3.0
CMP_J8GWK6,2038-03,55245.15,419,3.0
CMP_J8UQVS,2036-10,8368.2,210,2.0
CMP_J8WCWP,2045-02,62658.44,326,1.0
CMP_J92N83,2041-07,89621.29,9,3.0
CMP_J9S6OO,2047-08,9150.79,5,4.0
CMP_J9XOUY,2040-03,34099.04,338,2.0
CMP_J9XPLU,2044-11,25101.08,957,3.0
CMP_J9YNLT,2040-05,5037.81,578,3.0
CMP_J9Z0YL,2036-01,25675.93,978,1.0
CMP_JA0EUK,2049-02,94215.85,814,2.0
CMP_JA8LDQ,2030-05,27461.82,223,3.0
CMP_JACMRY,2031-03,86006.73,609,3.0
CMP_JAG3X7,2050-02,92078.06,252,1.0
CMP_JAH86A,2023-04,13046.33,138,1.0
CMP_JAL3ZG,2033-02,75687.68,392,2.0
CMP_JALS53,2043-02,87571.58,548,2.0
CMP_JAOZL8,2039-04,24990.37,473,3.0
CMP_JAPOKL,2043-05,23418.19,590,4.0
CMP_JASXMM,2049-02,2507.6,8,3.0
CMP_JAUDQY,2023-12,95782.71,230,4.0
CMP_JAUKP2,2040-04,73717.26,365,2.0
CMP_JBBKA9,2023-08,28369.52,420,1.0
CMP_JBP0R4,2023-08,30239.41,456,1.0
CMP_JBVXE1,2029-02,56939.87,216,2.0
CMP_JBZNTJ,2044-05,56095.59,820,3.0
CMP_JC468Z,2037-11,37556.92,885,1.0
CMP_JC4NV8,2039-03,3197.85,567,2.0
CMP_JC4R8D,2049-05,47363.81,338,4.0
CMP_JC5BEG,2031-02,94383.72,52,4.0
CMP_JC5OV6,2039-09,73279.52,891,4.0
CMP_JCDP6Y,2034-11,66652.61,883,1.0
CMP_JCECPS,2025-12,59245.16,888,1.0
CMP_JCKJ8O,2024-12,98540.43,673,3.0
CMP_JCSJSH,2050-02,79626.85,83,3.0
CMP_JCW8QA,2030-02,76891.52,493,3.0
CMP_JD18QP,2027-06,80068.91,77,4.0
CMP_JD2PT6,2045-08,28132.27,276,2.0
CMP_JDCQSS,2028-03,69964.16,618,1.0
CMP_JDGLSF,2049-09,16381.49,639,2.0
CMP_JDQR9D,2032-04,49121.74,238,4.0
CMP_JDQZYT,2045-12,59444.37,780,2.0
CMP_JDYG5E,2023-09,90550.67,237,2.0
CMP_JDYS0H,2033-07,75635.29,388,1.0
CMP_JE4GGC,2045-06,23855.32,559,3.0
CMP_JE888Y,2049-08,3894.97,129,3.0
CMP_JE8YWR,2047-02,35840.36,706,2.0
CMP_JEAZZ8,2038-02,94465.85,693,4.0
CMP_JECPN0,2035-02,82083.18,350,4.0
CMP_JEEVHB,2029-03,69691.76,212,4.0
CMP_JEHJXM,2045-04,11886.81,548,3.0
CMP_JEN5UN,2028-01,49058.64,8,4.0
CMP_JEOSKY,2024-11,59910.17,518,3.0
CMP_JEV391,2030-08,94930.17,32,4.0
CMP_JEV8OJ,2040-06,12126.72,691,2.0
CMP_JF6T69,2030-05,54378.63,709,2.0
CMP_JFCRDM,2044-10,92711.91,330,2.0
CMP_JFCY21,2045-04,96045.89,719,1.0
CMP_JFLNNY,2047-04,26823.37,369,1.0
CMP_JFLUXA,2047-09,44746.19,86,4.0
CMP_JFQUZQ,2040-09,83133.93,492,1.0
CMP_JFVZUX,2049-08,96739.57,914,3.0
CMP_JG4RCH,2036-04,62801.18,567,4.0
CMP_JG6LJB,2041-11,28339.1,167,2.0
CMP_JGFI79,2023-11,98045.3,508,2.0
CMP_JGG08S,2028-06,51113.7,950,2.0
CMP_JGIBAM,2036-03,88535.55,283,4.0
CMP_JGNM7R,2048-10,32394.21,623,1.0
CMP_JGSLS5,2044-09,36245.92,978,4.0
CMP_JGU6CL,2035-10,28767.29,251,2.0
CMP_JH0QXZ,2026-03,28799.08,564,4.0
CMP_JHCXA5,2027-10,69454.83,122,1.0
CMP_JHDPL5,2041-08,10213.41,951,2.0
CMP_JHHUE9,2025-05,30866.17,510,2.0
CMP_JHJN4D,2044-03,68763.33,53,4.0
CMP_JHN6BA,2037-08,85123.24,702,4.0
CMP_JHWYCE,2039-07,33848.86,360,3.0
CMP_JHXMSG,2041-11,44128.62,63,4.0
CMP_JIC8T1,2036-01,48211.72,913,4.0
CMP_JIHYS4,2041-07,75380.98,64,1.0
CMP_JIKSFK,2030-09,46880.65,4,4.0
CMP_JIPILV,2049-09,49805.63,320,3.0
CMP_JIQSXS,2033-03,80194.41,27,4.0
CMP_JIR3U5,2048-04,31596.96,947,2.0
CMP_JIW3IB,2035-04,76400.27,567,1.0
CMP_JIZ6N2,2030-01,28006.38,576,4.0
CMP_JJ2Z11,2043-05,86108.74,482,2.0
CMP_JJIM5M,2023-08,35115.0,399,4.0
CMP_JJML3A,2033-04,21714.72,73,1.0
CMP_JK1DC8,2030-09,3297.82,439,2.0
CMP_JK2J4E,2042-05,17742.54,883,3.0
CMP_JK5GPY,2039-03,76079.72,752,4.0
CMP_JK8MD3,2039-04,82762.02,451,2.0
CMP_JKAP60,2037-11,44037.0,941,4.0
CMP_JKGEMU,2042-05,73491.87,543,1.0
CMP_JKK34Y,2048-09,85743.53,622,1.0
CMP_JKL5UA,2031-08,80508.62,311,4.0
CMP_JKRBZR,2040-06,83980.02,80,2.0
CMP_JKWXJ6,2032-06,64264.32,109,2.0
CMP_JLHJ1V,2026-10,9564.1,854,1.0
CMP_JLIB2F,2025-08,3318.99,105,2.0
CMP_JLSU88,2031-12,88494.5,102,1.0
CMP_JLWT6V,2045-04,83236.55,836,2.0
CMP_JMCHQ3,2043-07,63880.71,495,1.0
CMP_JMCINN,2046-09,63975.2,842,2.0
CMP_JMHZSI,2028-03,22232.88,986,3.0
CMP_JMLXUF,2045-09,16589.89,781,4.0
CMP_JMM7E3,2034-01,46118.04,548,4.0
CMP_JMNFVG,2027-09,22133.73,366,3.0
CMP_JMOUE6,2028-05,36786.03,797,1.0
CMP_JMVGXX,2039-09,1608.8,326,1.0
CMP_JMY5J4,2035-09,97883.34,77,1.0
CMP_JN6LVO,2040-07,56643.36,445,2.0
CMP_JN7TRI,2035-06,65761.44,29,2.0
CMP_JNCU78,2036-07,30102.09,371,3.0
CMP_JNGF3T,2046-06,69080.57,50,2.0
CMP_JNGHTD,2024-03,52267.84,4,4.0
CMP_JNNZ75,2040-01,59621.22,135,1.0
CMP_JNQZ2R,2044-07,82593.5,924,1.0
CMP_JNRDDH,2041-05,43108.78,375,4.0
CMP_JNRJ6X,2048-02,85967.5,49,1.0
CMP_JNS1D9,2029-06,71180.46,320,1.0
CMP_JNUGMK,2035-12,2746.1,148,1.0
CMP_JNX5L0,2043-02,44813.95,699,1.0
CMP_JO11DB,2028-09,18364.13,696,3.0
