Discount_Level,Month,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Discount_Category
46,2040-04,40669.47,120,1.0,>30%
46,2040-05,5037.81,196,3.0,>30%
46,2040-06,79751.46,154,4.0,>30%
46,2040-10,73154.13,285,3.5,>30%
46,2040-11,86637.48,233,2.0,>30%
46,2041-03,14519.24,85,1.0,>30%
46,2041-05,38202.69,42,1.0,>30%
46,2041-06,58304.33,196,2.0,>30%
46,2041-07,44434.28,22,4.0,>30%
46,2041-08,185467.51,340,1.3333333333333333,>30%
46,2041-10,95151.27,163,4.0,>30%
46,2042-01,74556.41,147,4.0,>30%
46,2042-03,63537.08,153,4.0,>30%
46,2042-04,30257.84,144,4.0,>30%
46,2042-07,22500.34,73,2.0,>30%
46,2042-10,57336.26,21,1.0,>30%
46,2042-12,114245.87,143,1.5,>30%
46,2043-03,40952.62,166,1.0,>30%
46,2043-10,36840.17,20,2.0,>30%
46,2043-11,40915.42,135,2.0,>30%
46,2044-01,16976.47,144,1.0,>30%
46,2044-03,68032.84,197,4.0,>30%
46,2044-04,69278.08,112,2.0,>30%
46,2044-08,39071.76,68,3.0,>30%
46,2044-12,324112.28,491,2.25,>30%
46,2045-01,90389.52,155,2.0,>30%
46,2045-07,4485.95,117,2.0,>30%
46,2045-08,53934.6,192,4.0,>30%
46,2046-01,52150.69,33,3.0,>30%
46,2046-05,45382.3,14,2.0,>30%
46,2046-07,144020.19,240,2.5,>30%
46,2046-08,43287.64,173,1.0,>30%
46,2046-10,77778.67,121,1.0,>30%
46,2046-11,163449.86,184,3.0,>30%
46,2047-04,65888.7,79,1.0,>30%
46,2047-05,21756.64,236,3.0,>30%
46,2047-08,42801.71,11,1.0,>30%
46,2047-10,40112.53,113,2.0,>30%
46,2048-05,98722.55,28,2.0,>30%
46,2048-09,52110.68,53,3.0,>30%
46,2048-10,21089.08,181,4.0,>30%
46,2049-01,98646.64,278,3.0,>30%
46,2049-06,102902.41,236,1.0,>30%
46,2049-09,5595.23,39,2.0,>30%
46,2049-11,82999.05,132,3.0,>30%
46,2050-01,74769.37,178,2.0,>30%
46,2050-03,61683.0,25,2.0,>30%
47,2023-01,68020.01,109,3.0,>30%
47,2023-06,70373.18999999999,141,3.0,>30%
47,2023-07,28448.2,156,4.0,>30%
47,2023-09,66618.56,95,1.0,>30%
47,2023-12,16579.37,62,2.0,>30%
47,2024-01,64011.09,165,3.0,>30%
47,2024-04,53156.48,25,2.0,>30%
47,2024-08,86198.11,196,2.0,>30%
47,2024-09,84583.99,53,3.0,>30%
47,2025-01,35484.36,188,1.0,>30%
47,2025-02,5405.74,121,1.0,>30%
47,2025-05,70489.28,16,2.0,>30%
47,2025-06,70919.49,137,3.0,>30%
47,2025-07,93785.43,35,2.0,>30%
47,2025-10,19893.52,147,2.0,>30%
47,2025-11,79903.04999999999,120,3.5,>30%
47,2026-01,71428.53,130,3.0,>30%
47,2026-02,95261.93,197,3.0,>30%
47,2026-03,80310.63,29,3.0,>30%
47,2026-08,38651.96,17,2.0,>30%
47,2027-02,3857.28,61,3.0,>30%
47,2027-05,31286.6,95,3.0,>30%
47,2027-08,77544.9,99,3.0,>30%
47,2027-10,37096.89,126,1.0,>30%
47,2027-11,18955.72,65,4.0,>30%
47,2027-12,172585.33000000002,210,2.0,>30%
47,2028-01,35937.03,146,4.0,>30%
47,2028-02,89259.04,79,4.0,>30%
47,2028-03,35222.79,89,4.0,>30%
47,2028-04,91067.01,76,4.0,>30%
47,2028-06,125194.91999999998,195,3.0,>30%
47,2028-08,30308.81,199,1.0,>30%
47,2028-10,189347.41999999998,111,2.3333333333333335,>30%
47,2029-01,96589.84,145,1.0,>30%
47,2029-04,79027.18,30,3.0,>30%
47,2029-06,98284.01,178,1.0,>30%
47,2030-05,54378.63,131,2.0,>30%
47,2030-06,88656.37,112,3.0,>30%
47,2030-08,54077.35,265,4.0,>30%
47,2030-10,60090.270000000004,189,3.0,>30%
47,2030-11,147048.88,32,2.5,>30%
47,2031-05,56592.87,160,4.0,>30%
47,2031-06,94725.75,103,2.0,>30%
47,2031-08,28155.05,76,4.0,>30%
47,2032-02,65257.12,145,1.0,>30%
47,2032-03,40594.9,140,1.0,>30%
47,2032-04,98492.0,81,2.0,>30%
47,2032-05,1746.81,180,2.0,>30%
47,2032-07,94427.89,164,1.5,>30%
47,2032-08,114950.6,132,3.0,>30%
47,2032-09,49134.7,113,2.0,>30%
47,2032-12,33622.78,86,4.0,>30%
47,2033-01,8718.78,118,4.0,>30%
47,2033-03,130968.65,342,2.0,>30%
47,2033-04,15791.31,171,3.0,>30%
47,2033-05,46392.58,71,2.0,>30%
47,2033-06,76509.54,170,2.0,>30%
47,2033-07,115970.8,250,3.5,>30%
47,2033-08,84569.47,126,4.0,>30%
47,2033-11,174002.59999999998,221,2.5,>30%
47,2034-01,58674.07,19,2.0,>30%
47,2034-05,83579.21,16,4.0,>30%
47,2034-06,38480.1,150,4.0,>30%
47,2034-08,199159.88999999998,141,2.3333333333333335,>30%
47,2034-10,150391.07,260,3.5,>30%
47,2034-12,35354.75,99,2.0,>30%
47,2035-04,53564.86,49,1.0,>30%
47,2035-05,76240.96,193,4.0,>30%
47,2035-06,67816.97,25,4.0,>30%
47,2035-09,1079.36,14,2.0,>30%
47,2035-11,91096.33,8,1.0,>30%
47,2035-12,18508.29,112,3.0,>30%
47,2036-01,57690.53,54,4.0,>30%
47,2036-02,84631.27,70,4.0,>30%
47,2036-03,63628.0,180,2.0,>30%
47,2036-08,7458.61,91,4.0,>30%
47,2036-10,8730.32,147,2.0,>30%
47,2036-12,9582.77,81,2.0,>30%
47,2037-02,45579.44,51,1.0,>30%
47,2037-03,61869.82,145,4.0,>30%
47,2037-05,123016.85,287,1.5,>30%
47,2037-06,78240.13,190,4.0,>30%
47,2037-08,43777.55,170,2.0,>30%
47,2037-10,33426.66,195,2.0,>30%
47,2037-11,31321.77,134,4.0,>30%
47,2038-03,39698.78,14,2.0,>30%
47,2038-04,49781.05,149,4.0,>30%
47,2038-09,90875.89,19,1.0,>30%
47,2038-10,92932.05,72,4.0,>30%
47,2038-12,7347.85,21,1.0,>30%
47,2039-04,100008.73999999999,221,1.0,>30%
47,2039-09,70780.48,186,4.0,>30%
47,2039-10,25269.31,158,1.0,>30%
47,2040-01,67449.07,157,3.0,>30%
47,2040-05,22086.88,327,3.0,>30%
47,2040-06,95673.5,196,3.0,>30%
47,2040-12,33194.34,79,2.0,>30%
47,2041-02,23073.71,180,3.0,>30%
47,2041-05,88138.36,113,1.5,>30%
47,2041-08,70811.83,139,2.5,>30%
47,2041-09,88097.87,125,1.5,>30%
47,2042-01,4786.8,77,2.0,>30%
47,2042-02,69706.54,171,2.0,>30%
47,2042-03,72835.28,265,3.0,>30%
47,2042-08,17989.71,133,3.0,>30%
47,2042-09,79346.1,48,4.0,>30%
47,2042-12,22646.95,7,3.0,>30%
47,2043-01,13514.18,190,4.0,>30%
47,2043-03,51256.47,92,4.0,>30%
47,2043-04,51467.14,110,4.0,>30%
47,2043-05,23186.96,109,3.0,>30%
47,2043-09,75520.94,59,4.0,>30%
47,2043-10,121933.04999999999,213,3.0,>30%
47,2043-11,138528.41,298,3.0,>30%
47,2043-12,7510.64,72,3.0,>30%
47,2044-01,59535.28,81,1.0,>30%
47,2044-03,70933.7,49,4.0,>30%
47,2044-09,5751.55,35,1.0,>30%
47,2044-12,11198.47,116,2.0,>30%
47,2045-03,26167.44,69,2.0,>30%
47,2045-06,31193.0,159,2.0,>30%
47,2045-07,79075.93,33,2.0,>30%
47,2045-10,14394.18,57,4.0,>30%
47,2046-02,102060.16,201,3.0,>30%
47,2046-03,91806.19,4,4.0,>30%
47,2046-04,28251.3,2,4.0,>30%
47,2046-08,47442.76,5,3.0,>30%
47,2046-10,18653.77,45,3.0,>30%
47,2046-12,85111.04,132,3.0,>30%
47,2047-02,18208.7,96,4.0,>30%
47,2047-03,104535.16,202,3.0,>30%
47,2047-05,75614.9,94,3.0,>30%
47,2047-06,23369.44,44,4.0,>30%
47,2047-08,11868.17,9,4.0,>30%
47,2047-12,2266.45,120,3.0,>30%
47,2048-06,73043.52,31,4.0,>30%
47,2048-07,37941.05,51,1.0,>30%
47,2049-05,94506.84,22,4.0,>30%
47,2049-09,118409.64,116,2.5,>30%
47,2049-10,112480.14,92,1.0,>30%
47,2050-01,100853.41,357,2.5,>30%
47,2050-02,40396.72,133,4.0,>30%
47,2050-04,74428.16,85,1.0,>30%
47,2050-05,18525.73,156,1.0,>30%
48,2023-01,62215.66,94,2.0,>30%
48,2023-02,68500.18,14,2.0,>30%
48,2023-04,26450.22,143,4.0,>30%
48,2023-07,43185.53,187,3.0,>30%
48,2023-08,91661.32,216,3.5,>30%
48,2023-09,87423.41,108,2.0,>30%
48,2024-02,43762.56,70,2.0,>30%
48,2024-03,75441.9,10,4.0,>30%
48,2024-04,44186.09,87,3.0,>30%
48,2024-07,219975.05,425,3.0,>30%
48,2024-08,78315.47,142,3.0,>30%
48,2024-09,118488.41,228,3.5,>30%
48,2024-10,131197.16999999998,168,1.5,>30%
48,2025-02,48160.12,157,4.0,>30%
48,2025-05,63820.47,202,1.5,>30%
48,2025-08,104127.31999999999,282,3.5,>30%
48,2025-11,29753.24,23,1.0,>30%
48,2026-03,132420.03999999998,354,1.5,>30%
48,2026-07,90182.22,145,1.0,>30%
48,2026-09,87641.59,99,3.0,>30%
48,2026-12,14998.29,168,2.0,>30%
48,2027-02,11245.69,38,3.0,>30%
48,2027-12,48647.97,156,3.0,>30%
48,2028-03,91552.17,259,2.3333333333333335,>30%
48,2028-05,10629.06,9,1.0,>30%
48,2028-07,56325.43,125,4.0,>30%
48,2028-08,51227.05,189,2.0,>30%
48,2028-12,84971.69,320,2.0,>30%
48,2030-02,86167.14,173,4.0,>30%
48,2030-08,44139.81,42,2.0,>30%
48,2030-09,53684.67,113,4.0,>30%
48,2030-10,86360.03,131,1.0,>30%
48,2030-11,184228.58000000002,165,2.5,>30%
48,2031-01,74426.81,155,3.0,>30%
48,2031-02,98547.86,106,4.0,>30%
48,2031-03,30512.07,167,3.0,>30%
48,2031-04,99926.23,154,1.0,>30%
48,2031-07,35185.06,173,4.0,>30%
48,2031-08,100793.24,103,2.5,>30%
48,2031-09,78261.27,193,3.0,>30%
48,2031-10,79064.66,113,2.0,>30%
48,2031-12,89033.66,138,4.0,>30%
48,2032-09,145424.16,311,1.0,>30%
48,2032-10,88826.67,68,2.0,>30%
48,2032-11,45905.24,147,4.0,>30%
48,2033-03,90667.07,198,4.0,>30%
48,2033-11,68461.03,95,2.0,>30%
48,2033-12,72819.19,186,4.0,>30%
48,2034-03,53388.41,88,2.0,>30%
48,2034-09,37237.29,86,2.0,>30%
48,2034-10,51835.41,184,1.0,>30%
48,2034-12,62108.11,57,3.0,>30%
48,2035-02,89659.98,129,2.0,>30%
48,2035-03,2922.71,63,1.0,>30%
48,2035-06,74651.57,86,3.0,>30%
48,2035-07,60655.5,15,3.0,>30%
48,2035-08,5589.97,21,1.0,>30%
48,2035-09,86740.8,247,2.5,>30%
48,2035-10,43408.83,164,2.0,>30%
48,2035-12,85767.1,89,3.0,>30%
48,2036-01,13084.4,19,2.0,>30%
48,2036-02,51690.59,41,4.0,>30%
48,2036-04,20835.88,187,4.0,>30%
48,2036-05,83587.28,107,2.0,>30%
48,2036-07,111477.86,250,2.5,>30%
48,2036-08,14054.15,182,3.0,>30%
48,2036-12,65970.86,183,1.0,>30%
48,2037-02,140231.85,202,3.5,>30%
48,2037-04,70611.83,97,1.0,>30%
48,2037-05,57250.31,184,4.0,>30%
48,2037-08,96240.85999999999,113,3.5,>30%
48,2037-09,94427.81,125,2.0,>30%
48,2037-10,166350.07,411,2.0,>30%
48,2037-12,77086.8,48,3.0,>30%
48,2038-03,41098.03,145,3.0,>30%
48,2038-11,80859.31,302,2.0,>30%
48,2039-02,11119.21,135,4.0,>30%
48,2039-06,7762.69,54,2.0,>30%
48,2039-07,39986.26,66,3.0,>30%
48,2039-10,36400.6,126,4.0,>30%
48,2039-11,4125.98,18,4.0,>30%
48,2040-03,88697.36,29,4.0,>30%
48,2040-07,102287.23,200,2.5,>30%
48,2040-08,24932.08,5,3.0,>30%
48,2040-12,45917.17,141,2.0,>30%
48,2041-01,68883.88,83,1.0,>30%
48,2041-02,34627.56,67,1.0,>30%
48,2041-05,93677.53,107,3.0,>30%
48,2041-11,17311.190000000002,177,2.5,>30%
48,2041-12,26676.36,115,2.0,>30%
48,2042-01,152342.67,371,3.5,>30%
48,2042-02,21632.36,52,4.0,>30%
48,2042-05,95042.71,80,4.0,>30%
48,2042-06,33724.94,160,1.0,>30%
48,2042-09,51653.11,70,2.0,>30%
48,2042-10,98825.71,31,4.0,>30%
48,2042-12,71921.89,71,2.0,>30%
48,2043-02,64746.64,64,3.0,>30%
48,2043-06,9956.75,122,3.0,>30%
48,2043-08,26198.62,180,1.0,>30%
48,2043-11,57682.79,146,2.0,>30%
48,2044-01,92575.59,167,1.0,>30%
48,2044-04,24388.7,155,2.0,>30%
48,2044-12,15631.06,155,2.0,>30%
48,2045-03,44759.27,64,4.0,>30%
48,2045-05,25566.21,9,2.0,>30%
48,2045-09,65132.36,176,2.0,>30%
48,2046-02,70746.12,99,1.0,>30%
48,2046-03,85546.63,189,2.5,>30%
48,2046-05,77980.95,116,3.0,>30%
48,2046-07,7574.29,40,2.0,>30%
48,2046-09,94100.23,190,2.0,>30%
48,2047-02,90041.29,114,2.0,>30%
48,2047-03,30865.29,143,1.0,>30%
48,2047-05,40248.78,54,1.0,>30%
48,2047-06,37755.26,122,3.0,>30%
48,2047-09,75164.82,273,2.0,>30%
48,2047-12,76877.04,105,1.0,>30%
48,2048-03,23250.74,3,1.0,>30%
48,2048-04,71185.45,72,3.0,>30%
48,2048-09,89049.69,198,2.0,>30%
48,2048-10,34749.71,228,3.0,>30%
48,2048-11,82377.74,53,2.0,>30%
48,2049-01,63998.93000000001,133,2.0,>30%
48,2049-05,11705.8,183,4.0,>30%
48,2049-08,75140.94,105,1.0,>30%
48,2049-10,2858.14,168,4.0,>30%
48,2049-11,51712.15,41,2.0,>30%
48,2050-02,132829.76,132,3.0,>30%
48,2050-03,71102.26,93,4.0,>30%
48,2050-04,16888.07,145,1.0,>30%
49,2023-07,78878.18,41,3.0,>30%
49,2023-08,68190.59,9,3.0,>30%
49,2023-09,61732.53,57,2.0,>30%
49,2023-10,59451.09,15,2.0,>30%
49,2024-02,43547.15,73,3.0,>30%
49,2024-03,71434.84999999999,292,3.0,>30%
49,2024-08,144586.96,260,3.5,>30%
49,2024-10,49393.16,174,1.0,>30%
49,2024-11,125143.58,85,1.0,>30%
49,2024-12,19109.56,128,3.0,>30%
49,2025-05,43702.88,118,2.0,>30%
49,2025-08,87798.13,128,1.0,>30%
49,2026-03,19864.05,91,3.0,>30%
49,2026-05,27985.57,10,2.0,>30%
49,2026-08,29691.739999999998,21,2.0,>30%
49,2026-10,83760.32,34,1.0,>30%
49,2026-12,115651.79000000001,337,1.0,>30%
49,2027-01,36492.83,23,3.0,>30%
49,2027-04,75233.47,102,1.0,>30%
49,2027-07,30309.34,117,2.0,>30%
49,2027-08,65033.45,157,4.0,>30%
49,2027-12,24753.65,185,3.0,>30%
49,2028-02,50646.85,162,2.5,>30%
49,2028-04,80106.36,65,2.0,>30%
49,2028-06,30418.02,95,4.0,>30%
49,2028-09,71849.82,2,4.0,>30%
49,2028-10,89080.92,77,4.0,>30%
49,2029-02,38030.41,79,3.0,>30%
49,2029-06,86082.32,91,3.0,>30%
49,2029-07,97629.81,14,4.0,>30%
49,2029-08,120448.82,137,3.0,>30%
49,2029-10,1220.98,156,2.0,>30%
49,2029-11,50767.43,115,2.0,>30%
49,2030-01,19150.94,165,4.0,>30%
49,2030-03,132625.2,386,1.6666666666666667,>30%
49,2030-05,37505.67,67,1.0,>30%
49,2030-06,213576.27,313,2.4,>30%
49,2030-10,50926.99,86,3.0,>30%
49,2031-02,94383.72,109,4.0,>30%
49,2031-05,73473.52,103,1.0,>30%
49,2031-07,86832.66,180,4.0,>30%
49,2031-10,61819.47,94,3.0,>30%
49,2031-12,30153.97,65,4.0,>30%
49,2032-04,144386.88,152,3.0,>30%
49,2032-06,105372.53,204,4.0,>30%
49,2032-07,66583.8,24,3.0,>30%
49,2032-10,47957.25,108,3.0,>30%
49,2032-12,42109.98,100,2.0,>30%
49,2033-01,86972.99,48,4.0,>30%
49,2033-04,44329.27,95,2.0,>30%
49,2034-01,16173.9,15,4.0,>30%
49,2034-02,14739.51,49,3.0,>30%
49,2034-03,97493.08,105,3.0,>30%
49,2034-06,106365.94,339,1.0,>30%
49,2035-03,81351.6,192,4.0,>30%
49,2035-04,87907.42,143,1.0,>30%
49,2035-08,51202.53,121,3.0,>30%
49,2035-11,22490.57,48,1.0,>30%
49,2036-01,96484.51,88,1.0,>30%
49,2036-02,56940.17,102,1.0,>30%
49,2036-06,90094.48,223,1.5,>30%
49,2036-07,31039.74,18,2.0,>30%
49,2036-11,60981.4,122,1.0,>30%
49,2036-12,79454.38,190,4.0,>30%
49,2037-01,57751.12,137,4.0,>30%
49,2037-04,23504.32,137,1.0,>30%
49,2037-06,70233.76000000001,204,3.5,>30%
49,2037-11,37556.92,132,1.0,>30%
49,2037-12,70884.47,108,2.5,>30%
49,2038-03,65229.09,113,3.0,>30%
49,2038-04,64480.27,81,2.0,>30%
49,2038-05,88605.11,126,3.0,>30%
49,2038-07,98582.6,63,1.0,>30%
49,2038-09,93199.37,178,1.0,>30%
49,2039-01,115420.85,23,3.0,>30%
49,2039-03,64526.31,167,3.0,>30%
49,2039-04,64551.68,144,1.0,>30%
49,2039-05,5964.57,163,2.5,>30%
49,2039-06,52150.15,92,4.0,>30%
49,2039-07,40746.06,39,4.0,>30%
49,2039-12,40364.04,15,1.0,>30%
49,2040-01,64835.13,87,2.0,>30%
49,2040-04,50470.96,13,1.0,>30%
49,2040-07,83240.4,116,2.0,>30%
49,2040-09,118540.37999999999,167,2.3333333333333335,>30%
49,2040-10,99115.45,7,1.0,>30%
49,2041-01,91209.67,67,4.0,>30%
49,2041-02,2828.61,81,3.0,>30%
49,2041-12,73575.49,80,3.0,>30%
49,2042-01,3701.33,82,4.0,>30%
49,2042-02,90610.81,270,3.5,>30%
49,2042-03,63887.89,97,4.0,>30%
49,2042-06,11513.45,40,2.0,>30%
49,2042-09,72253.35,91,4.0,>30%
49,2042-10,48060.97,308,2.5,>30%
49,2042-11,83405.72,124,3.0,>30%
49,2042-12,37123.55,51,4.0,>30%
49,2043-03,80386.89,110,3.0,>30%
49,2043-04,82161.43,15,4.0,>30%
49,2043-08,97674.48,181,4.0,>30%
49,2043-09,80294.71,122,4.0,>30%
49,2043-11,9824.79,93,3.0,>30%
49,2044-01,30825.670000000002,165,2.0,>30%
49,2044-03,47491.83,116,4.0,>30%
49,2044-06,25956.95,158,4.0,>30%
49,2044-07,22504.1,186,4.0,>30%
49,2044-10,61601.42,107,4.0,>30%
49,2045-04,31498.45,37,2.0,>30%
49,2045-05,38328.89,180,3.0,>30%
49,2045-07,80645.46,198,4.0,>30%
49,2045-10,78717.9,17,1.0,>30%
49,2046-03,117033.09,144,4.0,>30%
49,2046-05,57709.38,94,3.0,>30%
49,2046-06,58089.97,171,3.0,>30%
49,2046-11,96502.63,58,2.0,>30%
49,2047-01,71948.49,16,4.0,>30%
49,2047-03,119614.18,218,3.5,>30%
49,2047-06,96751.71,24,1.0,>30%
49,2047-10,20758.56,84,3.0,>30%
49,2047-11,71606.74,81,4.0,>30%
49,2047-12,67473.89,195,2.0,>30%
49,2048-03,90916.53,46,4.0,>30%
49,2048-06,63829.08,180,1.0,>30%
49,2048-08,28195.08,166,2.0,>30%
49,2048-10,60753.56,4,2.0,>30%
49,2048-11,131374.78999999998,130,3.0,>30%
49,2049-01,19059.41,169,1.0,>30%
49,2049-02,4213.34,127,2.0,>30%
49,2049-06,58703.99,122,2.0,>30%
49,2050-05,72015.76,192,3.0,>30%
50,2023-01,120935.03,307,2.6666666666666665,>30%
50,2023-04,61967.81,170,1.0,>30%
50,2023-10,63474.01,90,1.0,>30%
50,2024-01,36226.29,157,2.0,>30%
50,2024-05,8819.26,13,1.0,>30%
50,2024-06,150606.87,189,2.5,>30%
50,2024-12,10070.21,197,3.0,>30%
50,2025-03,99465.85,87,2.5,>30%
50,2025-06,80211.36,170,2.0,>30%
50,2025-08,87933.52,111,1.0,>30%
50,2025-10,74548.19,63,3.0,>30%
50,2026-01,19788.04,82,2.0,>30%
50,2026-04,70916.44,74,4.0,>30%
50,2026-07,29222.35,100,1.0,>30%
50,2027-02,83822.29,196,3.0,>30%
50,2027-03,27440.88,57,1.0,>30%
50,2027-04,6311.6,159,2.0,>30%
50,2027-05,45725.11,38,2.0,>30%
50,2027-08,39628.31,73,3.0,>30%
50,2028-02,98120.49,82,4.0,>30%
50,2028-04,73169.35,148,3.0,>30%
50,2028-08,88259.29,100,4.0,>30%
50,2029-01,56505.13,234,2.5,>30%
50,2029-02,38176.51,100,4.0,>30%
50,2029-03,21733.26,160,1.0,>30%
50,2029-04,91498.41,141,2.0,>30%
50,2029-06,53264.36,128,3.0,>30%
50,2029-07,52556.14,181,4.0,>30%
50,2029-11,139609.91,90,1.0,>30%
50,2030-01,85965.74,8,3.0,>30%
50,2030-02,24671.62,151,4.0,>30%
50,2030-04,71541.38,212,2.0,>30%
50,2030-06,79783.22,23,2.0,>30%
50,2030-07,91202.02,141,3.0,>30%
50,2030-08,180149.3,118,2.5,>30%
50,2030-09,7948.32,44,2.0,>30%
50,2031-02,41097.95,182,3.0,>30%
50,2031-05,25173.01,80,4.0,>30%
50,2032-02,62744.7,23,3.0,>30%
50,2032-03,34046.49,37,3.0,>30%
50,2032-04,14095.98,60,4.0,>30%
50,2032-05,97380.21,122,1.0,>30%
50,2032-06,42671.1,117,1.0,>30%
50,2032-09,27673.91,194,2.0,>30%
50,2033-01,64145.76,163,1.0,>30%
50,2033-02,4236.32,142,1.0,>30%
50,2033-04,60177.67,84,1.0,>30%
50,2033-05,13122.7,55,4.0,>30%
50,2033-07,75635.29,179,1.0,>30%
50,2033-08,80709.15,93,3.0,>30%
50,2033-11,162686.52000000002,376,2.25,>30%
50,2034-04,39993.12,112,2.0,>30%
50,2034-05,37537.55,178,1.0,>30%
50,2034-06,97894.78,191,1.0,>30%
50,2034-07,49699.04,60,2.0,>30%
50,2034-11,103398.82,270,2.0,>30%
50,2035-03,15620.41,65,1.0,>30%
50,2035-05,65171.71,30,1.0,>30%
50,2035-08,61697.37,130,1.0,>30%
50,2035-09,10652.77,106,3.0,>30%
50,2035-10,77669.38,118,4.0,>30%
50,2036-03,92104.98,115,2.0,>30%
50,2036-06,42933.5,114,4.0,>30%
50,2036-10,58514.28,170,3.0,>30%
50,2036-11,87833.38,27,3.0,>30%
50,2037-03,60725.6,72,3.0,>30%
50,2037-05,6004.17,163,4.0,>30%
50,2037-06,31818.36,35,3.0,>30%
50,2038-01,102330.87,356,2.0,>30%
50,2038-02,71253.16,146,4.0,>30%
50,2038-05,156091.82,167,1.5,>30%
50,2038-07,40425.98,127,3.0,>30%
50,2038-11,66315.33,36,3.0,>30%
50,2039-02,122069.79999999999,288,3.0,>30%
50,2039-05,5801.58,164,2.0,>30%
50,2039-06,63133.49,159,1.0,>30%
50,2039-11,86900.84,67,1.0,>30%
50,2040-02,41952.45,37,1.0,>30%
50,2040-03,83794.84,145,3.0,>30%
50,2040-04,70114.27,36,4.0,>30%
50,2040-06,17683.91,80,1.0,>30%
50,2040-09,62168.14,30,2.0,>30%
50,2041-03,13283.39,1,4.0,>30%
50,2041-07,29023.41,108,2.0,>30%
50,2041-10,70309.22,116,3.0,>30%
50,2042-01,55478.2,186,1.0,>30%
50,2042-09,97367.31,185,2.0,>30%
50,2042-10,71821.35,132,4.0,>30%
50,2042-11,39366.0,165,1.0,>30%
50,2043-01,93451.04,94,2.0,>30%
50,2043-03,15913.78,93,4.0,>30%
50,2043-04,16925.88,131,3.0,>30%
50,2043-05,77285.12999999999,176,1.5,>30%
50,2043-08,99390.68,86,3.0,>30%
50,2043-09,2435.09,151,2.0,>30%
50,2043-11,69021.43,139,4.0,>30%
50,2044-02,87239.77,36,3.0,>30%
50,2044-03,41119.27,5,1.0,>30%
50,2044-04,83795.33,41,3.0,>30%
50,2044-06,75920.16,67,3.0,>30%
50,2044-07,43366.4,52,2.0,>30%
50,2044-10,116701.49,179,1.5,>30%
50,2045-01,55011.49,60,3.0,>30%
50,2045-06,41014.22,152,3.0,>30%
50,2046-01,68337.41,107,4.0,>30%
50,2046-02,96607.46,244,1.5,>30%
50,2046-06,94135.47,127,4.0,>30%
50,2046-11,124695.43,177,1.5,>30%
50,2047-01,65871.74,94,4.0,>30%
50,2047-02,61199.36,88,3.0,>30%
50,2047-04,7445.46,143,3.0,>30%
50,2048-02,79610.45,97,1.0,>30%
50,2048-05,5191.7,133,2.0,>30%
50,2048-06,89957.35,151,1.5,>30%
50,2048-07,62376.88,186,3.0,>30%
50,2048-09,151461.47,351,1.5,>30%
50,2048-11,50682.77,166,1.0,>30%
50,2049-08,21472.48,171,1.0,>30%
50,2049-12,23753.51,52,3.0,>30%
50,2050-01,21858.42,199,3.0,>30%
50,2050-02,42369.17,104,1.0,>30%
50,2050-03,63869.8,166,1.0,>30%
50,2050-05,20711.62,111,3.0,>30%
51,2023-01,98591.26,95,2.0,>30%
51,2023-08,50568.69,89,4.0,>30%
51,2023-09,148848.93,185,4.0,>30%
51,2023-10,75846.57,51,3.0,>30%
51,2023-12,27456.55,85,2.0,>30%
51,2024-01,42928.79,113,1.0,>30%
51,2024-02,75470.14,186,2.5,>30%
51,2024-05,45666.82,250,3.0,>30%
51,2024-08,37331.45,343,2.0,>30%
51,2024-11,54321.350000000006,35,3.0,>30%
51,2025-04,83689.05,116,4.0,>30%
51,2025-05,129608.33,353,2.5,>30%
51,2025-08,3318.99,50,2.0,>30%
51,2025-09,48563.28,29,1.0,>30%
51,2025-11,104084.98000000001,287,1.5,>30%
51,2026-07,10825.52,11,1.0,>30%
51,2026-09,56103.74,128,1.0,>30%
51,2026-10,59898.11,32,2.0,>30%
51,2027-04,31924.69,157,4.0,>30%
51,2027-05,131435.21000000002,236,2.3333333333333335,>30%
51,2027-06,67051.74,197,1.0,>30%
51,2027-07,64245.58,101,2.0,>30%
51,2027-08,134640.08000000002,144,4.0,>30%
51,2027-11,8132.15,176,3.0,>30%
51,2027-12,48862.58,127,3.0,>30%
51,2028-01,44780.58,49,2.0,>30%
51,2028-03,83895.34,129,1.5,>30%
51,2028-05,88277.65,65,2.0,>30%
51,2028-08,76785.77,28,3.0,>30%
51,2028-10,10802.52,63,4.0,>30%
51,2028-11,24006.15,34,3.0,>30%
51,2029-08,81110.81,118,2.0,>30%
51,2029-12,34415.59,134,2.0,>30%
51,2030-05,79149.86,79,2.0,>30%
51,2030-06,154792.18,440,3.0,>30%
51,2030-07,179466.07,189,2.0,>30%
51,2030-08,58708.47,92,2.0,>30%
51,2030-09,58219.03,57,2.0,>30%
51,2030-12,118755.14,195,2.5,>30%
51,2031-01,63570.59,8,1.0,>30%
51,2031-02,83386.09,178,3.0,>30%
51,2031-04,61691.08,79,3.0,>30%
51,2031-05,55387.87,193,1.0,>30%
51,2031-06,69388.06,105,4.0,>30%
51,2032-01,125843.91,43,1.0,>30%
51,2032-02,150675.94,133,2.0,>30%
51,2032-04,83928.73,139,4.0,>30%
51,2032-06,149102.69,292,3.5,>30%
51,2032-08,36049.42,34,4.0,>30%
51,2032-09,33400.74,170,4.0,>30%
51,2032-11,97085.41,14,2.0,>30%
51,2033-02,89111.56,111,1.0,>30%
