Bundle_Category,Bundle_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund
Premium,BNDL_OUUDKV,13416.95,31,2.0
Premium,BNDL_OW3WHU,53250.69,12,4.0
Premium,BNDL_OWFG2L,7709.33,50,4.0
Premium,BNDL_OWGXLD,35459.71,172,1.0
Premium,BNDL_OWPQ7N,75067.04,48,3.0
Premium,BNDL_OX28B8,12589.02,133,2.0
Premium,BNDL_OXTI2H,8506.83,15,2.0
Premium,BNDL_OXUSG1,74717.12,107,1.0
Premium,BNDL_OYZQPJ,43516.03,108,4.0
Premium,BNDL_P0AIPZ,66489.51,137,3.0
Premium,BNDL_P0IWS2,57133.7,70,1.0
Premium,BNDL_P0TRGA,45033.15,142,4.0
Premium,BNDL_P0ZZRD,22439.47,96,4.0
Premium,BNDL_P1H3GJ,72161.61,42,1.0
Premium,BNDL_P1QWNB,47468.95,93,1.0
Premium,BNDL_P1VQS1,87079.54,142,4.0
Premium,BNDL_P20BVD,21141.66,112,2.0
Premium,BNDL_P24Y9W,26581.7,36,3.0
Premium,BNDL_P2I41E,71363.22,182,3.0
Premium,BNDL_P2YXL7,22726.72,43,3.0
Premium,BNDL_P3PRSJ,14001.19,6,3.0
Premium,BNDL_P4BMTT,56250.09,184,3.0
Premium,BNDL_P4TSUZ,38059.11,108,2.0
Premium,BNDL_P4U3QZ,31208.15,175,1.0
Premium,BNDL_P56CJG,24266.45,95,1.0
Premium,BNDL_P57TEA,18673.57,171,2.0
Premium,BNDL_P5B7SE,98788.1,85,4.0
Premium,BNDL_P5HI9H,56261.72,56,4.0
Premium,BNDL_P5K98M,76085.0,124,4.0
Premium,BNDL_P62YO6,92605.76,113,3.0
Premium,BNDL_P6F06F,55962.04,108,1.0
Premium,BNDL_P6VURG,6563.82,110,1.0
Premium,BNDL_P7ZKF5,95007.83,170,1.0
Premium,BNDL_P87ICT,87070.84,87,1.0
Premium,BNDL_P935J7,43137.89,113,1.0
Premium,BNDL_P93J0J,11631.03,55,2.0
Premium,BNDL_P9CCVH,39986.26,66,3.0
Premium,BNDL_P9KAZ8,77013.95,154,1.0
Premium,BNDL_PA0824,71696.14,117,3.0
Premium,BNDL_PAGJ7L,48765.29,113,3.0
Premium,BNDL_PAWXYH,92612.72,165,2.0
Premium,BNDL_PBFGLW,6698.62,13,2.0
Premium,BNDL_PBV3N7,28882.97,92,3.0
Premium,BNDL_PC5B8A,81839.45,46,1.0
Premium,BNDL_PE2ADI,71847.03,93,3.0
Premium,BNDL_PENNFH,85363.83,110,3.0
Premium,BNDL_PEOTRQ,37426.07,5,1.0
Premium,BNDL_PF07YY,92420.22,14,4.0
Premium,BNDL_PF6ZT7,4101.76,164,4.0
Premium,BNDL_PF8YRR,42917.69,170,4.0
Premium,BNDL_PFWCY5,24959.68,157,2.0
Premium,BNDL_PG050N,69396.62,101,3.0
Premium,BNDL_PGN92F,31688.99,145,2.0
Premium,BNDL_PGO3YX,56706.31,149,3.0
Premium,BNDL_PGOKE0,60237.78,78,2.0
Premium,BNDL_PHA9H5,39455.43,61,4.0
Premium,BNDL_PHBL3H,44595.23,61,3.0
Premium,BNDL_PHIS1R,64971.37,51,3.0
Premium,BNDL_PHO2KG,77309.1,105,1.0
Premium,BNDL_PHSGR5,61558.1,1,1.0
Premium,BNDL_PHSXTX,22440.05,72,4.0
Premium,BNDL_PHVA47,9969.3,23,4.0
Premium,BNDL_PJ4WB7,51835.41,184,1.0
Premium,BNDL_PJOAPL,31786.05,148,2.0
Premium,BNDL_PJU7PR,7284.67,165,1.0
Premium,BNDL_PJZUAD,22628.83,38,4.0
Premium,BNDL_PKFQ46,18211.43,70,2.0
Premium,BNDL_PMIC6K,71428.53,130,3.0
Premium,BNDL_PMQNSU,84693.29,160,1.0
Premium,BNDL_PN3I6S,37759.02,69,1.0
Premium,BNDL_PN57AA,82569.37,150,3.0
Premium,BNDL_PN8EN4,82785.71,54,4.0
Premium,BNDL_PNGSFJ,61293.93,124,3.0
Premium,BNDL_PNKUNA,57833.21,195,4.0
Premium,BNDL_PNSO7X,52238.58,50,4.0
Premium,BNDL_PNV1ZZ,38030.41,79,3.0
Premium,BNDL_PO5O4J,64513.31,68,3.0
Premium,BNDL_POA3CR,90120.61,37,3.0
Premium,BNDL_PORO8L,67528.09,11,3.0
Premium,BNDL_POS1ZX,2859.49,151,2.0
Premium,BNDL_PP61OU,83545.79,156,3.0
Premium,BNDL_PPBKTN,31952.25,25,3.0
Premium,BNDL_PQ7CZV,3979.09,195,1.0
Premium,BNDL_PQQ5P8,55439.84,198,2.0
Premium,BNDL_PQUJVM,90368.6,21,3.0
Premium,BNDL_PRUMR8,77683.16,4,2.0
Premium,BNDL_PRY1EN,74590.64,4,1.0
Premium,BNDL_PS2KJX,33061.98,127,1.0
Premium,BNDL_PS36WO,53160.15,84,3.0
Premium,BNDL_PTCU3U,49804.97,165,2.0
Premium,BNDL_PTUDEF,75200.01,42,1.0
Premium,BNDL_PV3ROO,70770.78,155,4.0
Premium,BNDL_PVW5PZ,72870.53,177,4.0
Premium,BNDL_PW1470,42859.36,119,4.0
Premium,BNDL_PW4546,17714.97,123,4.0
Premium,BNDL_PWA15N,88656.46,162,3.0
Premium,BNDL_PWK7KJ,61927.72,176,3.0
Premium,BNDL_PWZB3L,99303.65,178,2.0
Premium,BNDL_PX924N,91307.14,64,2.0
Premium,BNDL_PXYM3R,81383.26,159,2.0
Premium,BNDL_PY0Y60,63869.8,166,1.0
Premium,BNDL_PZ39U9,66406.43,14,4.0
Premium,BNDL_PZCDP6,98004.86,104,1.0
Premium,BNDL_PZPLM7,35222.79,89,4.0
Premium,BNDL_PZQP6X,83587.28,107,2.0
Premium,BNDL_Q0INP9,12876.1,166,4.0
Premium,BNDL_Q0ZBNV,42203.28,124,1.0
Premium,BNDL_Q1OZBX,51573.27,168,2.0
Premium,BNDL_Q1VP2A,41636.98,56,4.0
Premium,BNDL_Q1YQL5,68498.35,16,3.0
Premium,BNDL_Q2PIK6,41309.46,28,4.0
Premium,BNDL_Q2QK0G,25985.2,21,2.0
Premium,BNDL_Q2XOJW,19328.33,32,3.0
Premium,BNDL_Q3V5VM,75760.92,99,1.0
Premium,BNDL_Q4CGES,97209.51,4,2.0
Premium,BNDL_Q4MKFQ,73675.02,18,3.0
Premium,BNDL_Q5FAHR,27859.17,169,1.0
Premium,BNDL_Q5GN7B,38072.72,166,1.0
Premium,BNDL_Q5JNS1,9659.06,65,1.0
Premium,BNDL_Q5L6ZK,67137.4,12,2.0
Premium,BNDL_Q66P1G,49452.52,70,2.0
Premium,BNDL_Q67BS7,18885.73,90,2.0
Premium,BNDL_Q7JR3W,32315.87,157,4.0
Premium,BNDL_Q7LMWH,34936.49,148,1.0
Premium,BNDL_Q8N6Z2,24133.28,97,4.0
Premium,BNDL_Q90FER,9703.6,103,1.0
Premium,BNDL_Q92CPT,21338.77,104,1.0
Premium,BNDL_Q9QHJB,76777.81,54,2.0
Premium,BNDL_Q9R9X5,32241.12,36,2.0
Premium,BNDL_QA4B2I,67675.04,129,3.0
Premium,BNDL_QALXDW,94481.93,185,1.0
Premium,BNDL_QAN8FH,13672.67,117,1.0
Premium,BNDL_QBYYBP,50912.21,51,2.0
Premium,BNDL_QCDUVX,65749.63,36,4.0
Premium,BNDL_QCWZNA,79856.05,192,2.0
Premium,BNDL_QCZK10,46734.25,193,3.0
Premium,BNDL_QD8CLB,9240.35,123,4.0
Premium,BNDL_QDN2DS,52821.07,99,3.0
Premium,BNDL_QDQYAM,64878.99,5,4.0
Premium,BNDL_QE763A,50417.0,66,2.0
Premium,BNDL_QF40ES,65809.34,152,3.0
Premium,BNDL_QFDH71,84952.12,184,3.0
Premium,BNDL_QFE9PQ,51627.41,109,4.0
Premium,BNDL_QG3W0E,53742.14,4,4.0
Premium,BNDL_QG4UPV,67158.64,159,3.0
Premium,BNDL_QHWPPN,63537.08,153,4.0
Premium,BNDL_QIOSUH,14421.04,46,4.0
Premium,BNDL_QJPAM9,25275.26,86,1.0
Premium,BNDL_QJR0TD,7042.94,102,2.0
Premium,BNDL_QJRI1G,97165.28,190,2.0
Premium,BNDL_QJRVZM,76915.03,98,4.0
Premium,BNDL_QKEJPH,55847.43,98,2.0
Premium,BNDL_QKHQQC,92563.75,149,3.0
Premium,BNDL_QKKMUR,67969.48,60,3.0
Premium,BNDL_QL07KT,47974.97,48,3.0
Premium,BNDL_QL3PN0,80148.75,90,3.0
Premium,BNDL_QLA4B3,68301.35,115,2.0
Premium,BNDL_QLPP7A,27788.56,77,3.0
Premium,BNDL_QNAML3,57101.56,199,3.0
Premium,BNDL_QNDN6Z,76047.8,95,4.0
Premium,BNDL_QPT0LQ,75371.34,29,2.0
Premium,BNDL_QQ2OFB,77953.96,111,3.0
Premium,BNDL_QQ4BWQ,49059.82,133,3.0
Premium,BNDL_QQPCSP,81132.39,144,3.0
Premium,BNDL_QR78QB,42085.71,114,2.0
Premium,BNDL_QRLLEZ,7005.29,129,3.0
Premium,BNDL_QRVFS5,35780.05,74,3.0
Premium,BNDL_QSEMZW,17135.17,36,3.0
Premium,BNDL_QSLMGS,67578.13,69,3.0
Premium,BNDL_QT06DW,19519.84,27,2.0
Premium,BNDL_QTTYUW,41888.14,20,2.0
Premium,BNDL_QU06G6,93704.06,116,1.0
Premium,BNDL_QU7H23,64360.76,108,1.0
Premium,BNDL_QUY6OQ,53754.3,27,1.0
Premium,BNDL_QV0LP0,51271.16,49,2.0
Premium,BNDL_QV3238,59759.25,112,1.0
Premium,BNDL_QV4BT4,16976.47,144,1.0
Premium,BNDL_QVZYWL,39249.76,165,1.0
Premium,BNDL_QWBSZC,90768.99,162,1.0
Premium,BNDL_QWSBY0,11574.48,64,3.0
Premium,BNDL_QWSI87,97788.85,162,3.0
Premium,BNDL_QWV43L,71683.55,64,1.0
Premium,BNDL_QXMRR3,59889.73,157,1.0
Premium,BNDL_QXWGDU,23761.31,65,2.0
Premium,BNDL_QY277J,41178.52,157,2.0
Premium,BNDL_QY8S9D,68651.05,115,2.0
Premium,BNDL_QYC0RU,27985.57,10,2.0
Premium,BNDL_QZ2XN3,56650.93,19,4.0
Premium,BNDL_QZTXAD,50028.87,59,3.0
Premium,BNDL_QZZC4B,56966.99,191,1.0
Premium,BNDL_R0MTW2,43647.05,51,3.0
Premium,BNDL_R0YMGD,54914.94,189,4.0
Premium,BNDL_R1LAKY,17499.28,99,3.0
Premium,BNDL_R1NLMP,15144.94,31,1.0
Premium,BNDL_R1Q9NV,65661.52,83,1.0
Premium,BNDL_R1W343,10294.76,58,2.0
Premium,BNDL_R24YI2,6130.09,147,2.0
Premium,BNDL_R2UGBY,61951.06,125,2.0
Premium,BNDL_R4BDER,17055.2,144,2.0
Premium,BNDL_R52ABV,89461.59,142,2.0
Premium,BNDL_R5JCQY,10795.73,86,2.0
Premium,BNDL_R5WAFX,8505.21,152,4.0
Premium,BNDL_R643YZ,21998.51,128,3.0
Premium,BNDL_R69NXE,9995.25,135,2.0
Premium,BNDL_R7B9HX,40144.31,146,2.0
Premium,BNDL_R7DV9C,72516.74,12,4.0
Premium,BNDL_R7FSS2,7254.69,153,2.0
Premium,BNDL_R7J1Y9,80782.97,19,3.0
Premium,BNDL_R7Q9PE,90161.33,171,4.0
Premium,BNDL_R842ZO,47056.9,44,3.0
Premium,BNDL_R88ZUL,87933.52,111,1.0
Premium,BNDL_R8Y7GZ,67421.09,153,2.0
Premium,BNDL_R8YFY9,78407.84,5,1.0
Premium,BNDL_R9C9IT,96514.66,9,4.0
Premium,BNDL_R9RMHR,91231.06,34,3.0
Premium,BNDL_RA68VK,67820.33,80,4.0
Premium,BNDL_RAFP8X,76252.67,26,4.0
Premium,BNDL_RBHK00,4699.8,101,3.0
Premium,BNDL_RBIZY0,5113.79,63,1.0
Premium,BNDL_RBJI0D,67194.86,116,4.0
Premium,BNDL_RBXXEC,83048.1,23,4.0
Premium,BNDL_RCQY6N,97335.96,73,4.0
Premium,BNDL_RDNNXC,20354.71,136,2.0
Premium,BNDL_REJK3A,86747.98,16,4.0
Premium,BNDL_RFMXFW,94061.32,17,1.0
Premium,BNDL_RFUD6R,3080.6,47,2.0
Premium,BNDL_RFVBA3,72519.24,74,4.0
Premium,BNDL_RG1FSV,68153.5,7,4.0
Premium,BNDL_RG9CSO,67620.62,68,3.0
Premium,BNDL_RGCKOP,20946.37,127,3.0
Premium,BNDL_RGEK97,42337.24,127,4.0
Premium,BNDL_RGH183,17632.35,59,2.0
Premium,BNDL_RGYVQX,97149.07,41,2.0
Premium,BNDL_RH8DNT,30365.49,120,1.0
Premium,BNDL_RHS6I3,6244.0,109,3.0
Premium,BNDL_RIDNHI,83955.34,82,1.0
Premium,BNDL_RIMPQ7,55862.22,121,2.0
Premium,BNDL_RIYDIS,33774.35,12,3.0
Premium,BNDL_RJ7HSR,53644.93,114,2.0
Premium,BNDL_RJOP5A,73093.92,90,1.0
Premium,BNDL_RL5SG8,35836.31,139,3.0
Premium,BNDL_RL8GX7,2746.1,73,1.0
Premium,BNDL_RL9YIQ,4078.83,128,2.0
Premium,BNDL_RLA2RU,60553.62,195,3.0
Premium,BNDL_RLBJ7G,95511.43,147,1.0
Premium,BNDL_RLXA1E,83980.02,30,2.0
Premium,BNDL_RLYR0Q,7732.98,72,3.0
Premium,BNDL_RMDFQV,3611.54,112,4.0
Premium,BNDL_RNC2XD,21178.2,125,1.0
Premium,BNDL_RNN15G,87054.07,177,4.0
Premium,BNDL_RO3MHJ,8517.0,68,2.0
Premium,BNDL_ROHBOB,89374.19,138,1.0
Premium,BNDL_ROPUTS,47075.71,149,1.0
Premium,BNDL_ROSB6X,88958.51,29,2.0
Premium,BNDL_RPWBKJ,5065.62,65,3.0
Premium,BNDL_RQ3VK9,45739.34,153,2.0
Premium,BNDL_RQEE8U,27456.55,85,2.0
Premium,BNDL_RQUAV5,73703.55,43,2.0
Premium,BNDL_RR64XT,26126.51,17,3.0
Premium,BNDL_RRHE8G,1769.6,33,1.0
Premium,BNDL_RS60RS,88639.81,170,3.0
Premium,BNDL_RSKNRK,54666.48,6,1.0
Premium,BNDL_RSVX4V,65303.54,198,2.0
Premium,BNDL_RT4BYP,39316.97,118,3.0
Premium,BNDL_RT56WZ,90234.6,58,4.0
Premium,BNDL_RUHAFC,17768.7,184,3.0
Premium,BNDL_RUHOSE,89003.18,111,3.0
Premium,BNDL_RULRKJ,35036.38,148,1.0
Premium,BNDL_RUWQO9,66364.97,61,1.0
Premium,BNDL_RV7QY3,50825.69,124,2.0
Premium,BNDL_RVBVNA,30741.87,198,4.0
Premium,BNDL_RW42ME,65888.7,79,1.0
Premium,BNDL_RW7MCY,94617.47,137,2.0
Premium,BNDL_RX6O95,14703.06,181,2.0
Premium,BNDL_RXF3MB,92396.59,133,3.0
Premium,BNDL_RY5A67,36373.43,133,3.0
Premium,BNDL_RY9BT8,6221.28,30,4.0
Premium,BNDL_RZ9S2K,76539.11,65,4.0
Premium,BNDL_RZIRMB,66369.28,48,4.0
Premium,BNDL_RZPVOG,99732.81,15,1.0
Premium,BNDL_S00WCT,28022.71,68,2.0
Premium,BNDL_S0TQFI,70780.48,186,4.0
Premium,BNDL_S0WTPC,62364.25,47,4.0
Premium,BNDL_S19YL0,17409.94,130,4.0
Premium,BNDL_S1DRLI,54481.48,176,4.0
Premium,BNDL_S27B6Q,13564.83,2,2.0
Premium,BNDL_S2T5AB,16300.93,100,4.0
Premium,BNDL_S2UCEA,18367.22,97,1.0
Premium,BNDL_S3ETEN,12478.05,113,4.0
Premium,BNDL_S3FUAJ,91083.19,53,4.0
Premium,BNDL_S3GKG7,95155.96,97,4.0
Premium,BNDL_S41CX6,59952.2,190,3.0
Premium,BNDL_S47079,54475.48,133,2.0
Premium,BNDL_S47LOK,78309.87,36,2.0
Premium,BNDL_S51JUU,18955.72,65,4.0
Premium,BNDL_S597HM,43657.51,60,1.0
Premium,BNDL_S5W4XW,70029.51,143,1.0
Premium,BNDL_S67XZB,83056.9,115,2.0
Premium,BNDL_S6IDLW,59603.42,12,2.0
Premium,BNDL_S7DO1R,48277.65,50,2.0
Premium,BNDL_S7TSL6,13938.78,8,4.0
Premium,BNDL_S7UXS0,87877.58,180,3.0
Premium,BNDL_S83V27,4964.84,171,4.0
Premium,BNDL_S8ABKL,51202.53,121,3.0
Premium,BNDL_S8BW21,9557.1,125,3.0
Premium,BNDL_S8PXTQ,68366.04,31,2.0
Premium,BNDL_S8QHB0,74991.58,109,2.0
Premium,BNDL_S91FTT,66834.81,156,1.0
Premium,BNDL_S97TAB,56312.45,155,2.0
Premium,BNDL_S9VLA5,30782.42,135,4.0
Premium,BNDL_S9YAQJ,7449.5,87,3.0
Premium,BNDL_SABO0W,79459.78,104,2.0
Premium,BNDL_SAZQEB,18613.74,14,2.0
Premium,BNDL_SB0A41,44623.65,184,4.0
Premium,BNDL_SB9QO9,41127.44,80,1.0
Premium,BNDL_SB9T5P,97201.04,94,1.0
Premium,BNDL_SBZM69,89443.1,54,2.0
Premium,BNDL_SC87BX,16888.07,145,1.0
Premium,BNDL_SCQZR4,95897.64,12,3.0
Premium,BNDL_SCRICY,64145.76,163,1.0
Premium,BNDL_SDNCVN,26996.31,82,3.0
Premium,BNDL_SDU7BO,62168.14,30,2.0
Premium,BNDL_SE5111,86725.62,144,2.0
Premium,BNDL_SE6VCO,32392.18,29,1.0
Premium,BNDL_SEIL06,1754.94,157,3.0
Premium,BNDL_SEMLCW,31396.73,55,1.0
Premium,BNDL_SFE1EJ,16645.23,198,2.0
Premium,BNDL_SFT95D,5380.76,83,3.0
Premium,BNDL_SGJ62S,22688.25,54,2.0
Premium,BNDL_SGW8DC,64245.58,101,2.0
Premium,BNDL_SHCGUU,8886.16,131,2.0
Premium,BNDL_SHR31P,81317.86,9,3.0
Premium,BNDL_SI4P9C,16654.86,98,1.0
Premium,BNDL_SITAJ1,76890.17,142,4.0
Premium,BNDL_SJ1WP2,63584.93,128,3.0
Premium,BNDL_SJGY0E,46937.55,32,1.0
Premium,BNDL_SJOCFB,66460.35,6,4.0
Premium,BNDL_SKL2ZW,7823.33,68,1.0
Premium,BNDL_SKN8GS,31112.04,174,3.0
Premium,BNDL_SLE4SZ,84700.49,45,2.0
Premium,BNDL_SLFHLH,36702.1,22,1.0
Premium,BNDL_SM3GD0,72207.08,91,3.0
Premium,BNDL_SM6U1B,67077.6,152,3.0
Premium,BNDL_SM8MXE,95949.23,185,3.0
Premium,BNDL_SM9SM4,30692.69,96,3.0
Premium,BNDL_SMFQMF,88589.13,37,1.0
Premium,BNDL_SN3KCA,88674.39,95,4.0
Premium,BNDL_SN5R3X,75687.68,6,2.0
Premium,BNDL_SNAK5Q,78197.68,172,2.0
Premium,BNDL_SOF5MZ,30418.14,115,2.0
Premium,BNDL_SOMBTL,78133.8,38,4.0
Premium,BNDL_SP03ZB,37554.96,101,2.0
Premium,BNDL_SP0N4P,92846.49,75,3.0
Premium,BNDL_SP7JWM,62755.06,114,2.0
Premium,BNDL_SPLSVC,69324.55,66,1.0
Premium,BNDL_SQRJBL,30206.7,31,4.0
Premium,BNDL_SQSC65,44423.06,25,4.0
Premium,BNDL_SR29IB,91705.78,86,4.0
Premium,BNDL_SRDO5H,3221.23,27,3.0
Premium,BNDL_SRYCK1,70291.39,198,1.0
Premium,BNDL_SSJ1TT,49805.63,5,3.0
Premium,BNDL_SSM301,61953.26,149,1.0
Premium,BNDL_SSOIZJ,65651.91,129,4.0
Premium,BNDL_SSQA9M,72695.06,198,4.0
Premium,BNDL_SU1YGV,18772.31,26,4.0
Premium,BNDL_SUGIVT,86384.95,44,3.0
Premium,BNDL_SUKYD9,9524.05,89,2.0
Premium,BNDL_SUY9O9,29996.67,89,2.0
Premium,BNDL_SVMTW5,59711.84,115,1.0
Premium,BNDL_SVWTTP,23686.98,182,1.0
Premium,BNDL_SW1C9I,60037.03,191,1.0
Premium,BNDL_SWBWKS,15241.06,193,2.0
Premium,BNDL_SWCO2E,66934.69,146,1.0
Premium,BNDL_SWGZWK,65248.89,93,3.0
Premium,BNDL_SWUJI0,65240.9,127,1.0
Premium,BNDL_SXMDH4,6700.87,39,1.0
Premium,BNDL_SXP989,37697.33,154,2.0
Premium,BNDL_SXQS2S,78444.12,81,1.0
Premium,BNDL_SXT690,57582.12,130,1.0
Premium,BNDL_SXVPZN,89621.29,28,3.0
Premium,BNDL_SY3O37,5177.13,55,3.0
Premium,BNDL_SYKI7J,81304.48,95,4.0
Premium,BNDL_SZNOCJ,26945.51,140,2.0
Premium,BNDL_SZNT7H,47839.34,167,2.0
Premium,BNDL_T0MOFC,30257.84,144,4.0
Premium,BNDL_T16GTJ,6619.23,119,4.0
Premium,BNDL_T1QS2Z,97217.62,170,2.0
Premium,BNDL_T1S581,27144.41,87,1.0
Premium,BNDL_T1T6F6,8218.46,38,2.0
Premium,BNDL_T2WSPT,98895.6,137,1.0
Premium,BNDL_T2ZO8G,18323.74,40,1.0
Premium,BNDL_T3NJAJ,70121.7,110,1.0
Premium,BNDL_T42471,40141.03,57,2.0
Premium,BNDL_T42S2K,93740.94,31,1.0
Premium,BNDL_T48VL7,15415.62,30,1.0
Premium,BNDL_T4TLRL,22261.53,157,4.0
Premium,BNDL_T4UMED,61951.35,78,1.0
Premium,BNDL_T4Y253,63387.62,90,2.0
Premium,BNDL_T58BTN,67322.3,77,4.0
Premium,BNDL_T5T1SM,14374.79,71,1.0
Premium,BNDL_T5YG4X,91075.56,43,1.0
Premium,BNDL_T6QR5P,17350.83,173,4.0
Premium,BNDL_T74M7F,9135.67,157,4.0
Premium,BNDL_T7EYGU,90395.85,156,2.0
Premium,BNDL_T8T2II,43062.46,47,2.0
Premium,BNDL_T8VH9X,7445.46,143,3.0
Premium,BNDL_T8VV63,38198.11,63,2.0
Premium,BNDL_T91QWZ,87055.74,178,3.0
Premium,BNDL_T93793,38651.96,17,2.0
Premium,BNDL_TAET0Z,5589.97,21,1.0
Premium,BNDL_TAFB5F,11553.17,33,2.0
Premium,BNDL_TBDXQO,69314.38,48,3.0
Premium,BNDL_TBIOBR,72010.2,160,1.0
Premium,BNDL_TBY2OO,49089.5,70,2.0
Premium,BNDL_TCNEUV,8256.22,180,2.0
Premium,BNDL_TCNV3F,71669.95,133,1.0
Premium,BNDL_TD3TXU,51533.01,61,2.0
Premium,BNDL_TDVWV3,1622.91,98,3.0
Premium,BNDL_TE7BON,34314.0,78,1.0
Premium,BNDL_TETH45,79569.62,79,2.0
Premium,BNDL_TG906C,78669.44,168,1.0
Premium,BNDL_TGRVJZ,71138.53,87,1.0
Premium,BNDL_TGSFUQ,27595.5,43,1.0
Premium,BNDL_TGTQ7C,73309.54,173,4.0
Premium,BNDL_THEYXC,78383.66,103,1.0
Premium,BNDL_THF94L,47973.07,93,4.0
Premium,BNDL_THJORZ,52280.63,34,3.0
Premium,BNDL_THOPKG,59154.94,105,2.0
Premium,BNDL_THW4YV,58758.64,130,3.0
Premium,BNDL_TIB3CX,86782.74,110,1.0
Premium,BNDL_TJ2GU6,33977.08,41,3.0
Premium,BNDL_TJLECI,85028.92,119,2.0
Premium,BNDL_TJPPYQ,61610.15,161,3.0
Premium,BNDL_TJYXP4,64342.81,81,2.0
Premium,BNDL_TK7BVB,34757.05,76,3.0
Premium,BNDL_TKSOTO,77964.8,15,1.0
Premium,BNDL_TL33MY,15998.54,7,2.0
Premium,BNDL_TL92NJ,21538.64,176,1.0
Premium,BNDL_TLH6MP,38027.28,126,1.0
Premium,BNDL_TLT16G,49437.35,61,4.0
Premium,BNDL_TN6O4C,56072.78,11,2.0
Premium,BNDL_TNBUPV,84785.85,154,1.0
Premium,BNDL_TNDP0Y,1429.33,56,1.0
Premium,BNDL_TOF77G,53467.78,183,3.0
Premium,BNDL_TOJW14,13018.7,118,3.0
Premium,BNDL_TQHGXN,1114.68,60,2.0
Premium,BNDL_TS1XES,91636.87,183,1.0
Premium,BNDL_TS4ABT,9503.31,148,2.0
Premium,BNDL_TSVS5H,49333.49,168,4.0
Premium,BNDL_TTJ3I1,56582.82,138,2.0
Premium,BNDL_TTMQH9,21498.55,58,4.0
Premium,BNDL_TTP0DB,85927.65,115,3.0
Premium,BNDL_TUE6DD,18735.82,105,2.0
Premium,BNDL_TV3XTJ,91471.74,49,4.0
Premium,BNDL_TV9Z1B,16551.64,134,4.0
Premium,BNDL_TVG0P2,60216.24,62,1.0
Premium,BNDL_TX6WUF,59445.41,86,3.0
Premium,BNDL_TXC6AY,31577.9,114,3.0
Premium,BNDL_TYBP65,30839.78,48,3.0
Premium,BNDL_TYGU5P,39344.28,165,4.0
Premium,BNDL_TYWRF4,47159.58,64,4.0
Premium,BNDL_TZ796K,28815.59,191,4.0
Premium,BNDL_TZFBPZ,97694.04,28,2.0
Premium,BNDL_TZKV3I,24879.86,135,1.0
Premium,BNDL_TZPRNR,51788.93,70,2.0
Premium,BNDL_TZRVC5,14002.48,56,4.0
Premium,BNDL_U13FYA,77316.91,176,1.0
Premium,BNDL_U1F22L,80400.05,22,2.0
Premium,BNDL_U201GI,85518.67,82,4.0
Premium,BNDL_U2DZMW,16360.66,88,3.0
Premium,BNDL_U2VHQM,29530.53,171,4.0
Premium,BNDL_U4AXAO,6004.17,163,4.0
Premium,BNDL_U4MBRJ,89259.04,79,4.0
Premium,BNDL_U4NPDH,41928.2,24,4.0
Premium,BNDL_U4UZW4,76877.04,105,1.0
Premium,BNDL_U4W85C,94829.87,196,1.0
Premium,BNDL_U5HRDL,41382.15,73,3.0
Premium,BNDL_U5U2XY,55245.15,60,3.0
Premium,BNDL_U68T48,37827.06,28,1.0
Premium,BNDL_U6DI95,7502.92,118,3.0
Premium,BNDL_U6N03O,95581.13,93,1.0
Premium,BNDL_U7W3TL,91564.58,153,4.0
Premium,BNDL_U87RWL,39497.21,44,1.0
Premium,BNDL_U93YJO,74644.82,159,4.0
Premium,BNDL_U9HXJA,99816.67,158,2.0
Premium,BNDL_U9MF96,65120.87,192,2.0
Premium,BNDL_U9WWFT,65149.0,66,3.0
Premium,BNDL_UA1RMJ,40112.53,113,2.0
Premium,BNDL_UACQ08,21632.36,52,4.0
Premium,BNDL_UB67UT,69315.53,89,3.0
Premium,BNDL_UBKZ9C,28633.28,113,4.0
Premium,BNDL_UBVRFL,43958.76,65,3.0
Premium,BNDL_UBX5EY,54081.83,35,3.0
Premium,BNDL_UC04TZ,90166.39,75,1.0
Premium,BNDL_UC3CZ2,11328.3,15,4.0
Premium,BNDL_UCEB58,14795.51,167,2.0
Premium,BNDL_UCEFTH,70008.85,164,2.0
Premium,BNDL_UCL8A6,50974.87,191,4.0
Premium,BNDL_UDC4L3,25101.08,59,3.0
Premium,BNDL_UDHIUO,64870.53,186,3.0
Premium,BNDL_UEP29L,16058.24,47,1.0
Premium,BNDL_UEP8WQ,81137.02,116,4.0
Premium,BNDL_UESSEA,61839.39,105,3.0
Premium,BNDL_UFI4ZN,11195.73,69,2.0
Premium,BNDL_UFYE5K,49957.57,152,2.0
Premium,BNDL_UG4EOO,75845.71,199,1.0
Premium,BNDL_UGK0N3,64779.88,137,2.0
Premium,BNDL_UGXU6T,25586.96,121,4.0
Premium,BNDL_UH9Y34,38916.11,120,1.0
Premium,BNDL_UHFGT5,34958.67,173,1.0
Premium,BNDL_UHYEZS,65920.21,25,4.0
Premium,BNDL_UI7G1S,88175.01,155,2.0
Premium,BNDL_UIB8VA,15186.42,123,4.0
Premium,BNDL_UIHF70,56639.45,149,1.0
Premium,BNDL_UIJJRH,1712.61,16,2.0
Premium,BNDL_UISQMF,98399.48,85,2.0
Premium,BNDL_UJII0A,64456.17,80,4.0
Premium,BNDL_UJN4SZ,87706.88,137,4.0
Premium,BNDL_UK4W2T,54539.52,151,3.0
